steps,x,y,roll,distance_to_obj,laser
41,2.336155891418457,1.0501396656036377,-0.2000788450241089,3.9080691887979784,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9712388515472412]"
42,2.3440933227539062,1.0517539978027344,-0.20120666921138763,3.9103811418703125,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9737727642059326]"
43,2.3520290851593018,1.0533769130706787,-0.2022351324558258,3.9127001463989295,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9737146496772766]"
44,2.3599631786346436,1.0550079345703125,-0.20326587557792664,3.9150266099670628,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9762486815452576]"
45,2.3678956031799316,1.0566468238830566,-0.2041972428560257,3.917360728839452,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9788082838058472]"
46,2.375826597213745,1.0582926273345947,-0.205028235912323,3.9197034405518365,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9787721633911133]"
47,2.383756160736084,1.0599451065063477,-0.20586064457893372,3.922054938850395,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9813289046287537]"
48,2.3916845321655273,1.0616037845611572,-0.20659279823303223,3.924415740410089,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9839091897010803]"
49,2.399611711502075,1.063267707824707,-0.2072237730026245,3.926786663743816,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9838903546333313]"
50,2.4075379371643066,1.064936637878418,-0.2078554928302765,3.9291680141616605,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9864645600318909]"
51,2.4154632091522217,1.066610336303711,-0.20838625729084015,3.931559981533061,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9890608787536621]"
52,2.4233875274658203,1.0682878494262695,-0.20881521701812744,3.93396337873225,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9890546798706055]"
53,2.4313111305236816,1.0699687004089355,-0.20924441516399384,3.9363787164167814,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9916417002677917]"
54,2.4392342567443848,1.0716526508331299,-0.20957216620445251,3.9388062974802978,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.994249165058136]"
55,2.4471569061279297,1.0733387470245361,-0.2097976803779602,3.941246929554791,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9942504167556763]"
56,2.4550790786743164,1.075026512145996,-0.21002313494682312,3.9437010024053336,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9968451857566833]"
57,2.463001012802124,1.0767157077789307,-0.21014684438705444,3.9461688156526797,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9994585514068604]"
58,2.4709227085113525,1.0784053802490234,-0.21016807854175568,3.9486511703155744,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9994622468948364]"
59,2.478844404220581,1.0800952911376953,-0.21018916368484497,3.9511483639334113,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
60,2.4867660999298096,1.0817852020263672,-0.21018916368484497,3.953660574823821,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
61,2.494687795639038,1.083475112915039,-0.21018916368484497,3.9561877743785407,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
62,2.5026094913482666,1.085165023803711,-0.21018916368484497,3.958729933891888,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
63,2.510531187057495,1.0868549346923828,-0.21018916368484497,3.9612870245621634,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9988130331039429, 1.0, 1.0]"
64,2.5184528827667236,1.0885450839996338,-0.21023571491241455,3.963858812300504,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9859365224838257, 1.0, 1.0]"
65,2.526374101638794,1.0902376174926758,-0.21078719198703766,3.966443180603304,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9807085990905762, 1.0, 1.0]"
66,2.5342941284179688,1.091935396194458,-0.21154366433620453,3.9690372818390167,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9678289294242859, 1.0, 1.0]"
67,2.54221248626709,1.0936410427093506,-0.21280519664287567,3.971638602010441,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9626274108886719, 1.0, 1.0]"
68,2.55012845993042,1.0953576564788818,-0.2142706960439682,3.974244102909841,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9497528672218323, 1.0, 1.0]"
69,2.558041572570801,1.0970878601074219,-0.2162410467863083,3.9768512854088445,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9369027018547058, 1.0, 1.0]"
70,2.565950870513916,1.0988354682922363,-0.21871529519557953,3.979456391408769,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.924081027507782, 1.0, 1.0]"
71,2.57385516166687,1.100604772567749,-0.22169232368469238,3.982055140735935,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9037936329841614, 1.0, 1.0]"
72,2.5817534923553467,1.102400779724121,-0.22546489536762238,3.9846427775338835,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8985381126403809, 1.0, 1.0]"
73,2.5896449089050293,1.1042273044586182,-0.22944355010986328,3.9872155754482463,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8933491706848145, 1.0, 1.0]"
74,2.5975286960601807,1.106086015701294,-0.23362568020820618,3.9897717683614733,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8731536269187927, 1.0, 1.0]"
75,2.6054039001464844,1.107980728149414,-0.2385997474193573,3.9923076438768854,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8605278730392456, 1.0, 1.0]"
76,2.613269090652466,1.1099166870117188,-0.244068905711174,3.9948180332161187,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8479518890380859, 1.0, 1.0]"
77,2.6211230754852295,1.1118974685668945,-0.2500312030315399,3.997299321399304,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8354297876358032, 1.0, 1.0]"
78,2.62896466255188,1.113926887512207,-0.2564845383167267,3.9997476992314667,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8229648470878601, 1.0, 1.0]"
79,2.6367924213409424,1.116008996963501,-0.26342666149139404,4.002159037386203,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8034393191337585, 1.0, 1.0]"
80,2.6446046829223633,1.1181483268737793,-0.27113446593284607,4.004528684506973,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.791153073310852, 1.0, 1.0]"
81,2.652399778366089,1.120349645614624,-0.2793240547180176,4.0068517970855355,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7789382934570312, 1.0, 1.0]"
82,2.6601760387420654,1.1226165294647217,-0.2879926264286041,4.009124546007555,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7945548295974731, 1.0, 1.0]"
83,2.6679329872131348,1.124948501586914,-0.2960488200187683,4.011347161987763,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7893657684326172, 1.0, 1.0]"
84,2.675670862197876,1.1273436546325684,-0.3043084740638733,4.0135214618292565,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8050975799560547, 1.0, 1.0]"
85,2.68338942527771,1.1298000812530518,-0.31195124983787537,4.0156489979499534,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8315053582191467, 1.0, 1.0]"
86,2.6910901069641113,1.1323115825653076,-0.3185584843158722,4.017735821798116,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8369054198265076, 0.9815196394920349, 1.0]"
87,2.6987733840942383,1.134875774383545,-0.32567864656448364,4.019784253965874,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8529654741287231, 0.9591893553733826, 1.0]"
88,2.7064380645751953,1.137495517730713,-0.3330446779727936,4.0217913081222125,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8691262006759644, 0.9369814991950989, 1.0]"
89,2.714082956314087,1.1401727199554443,-0.3406478464603424,4.023754799832132,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8961508870124817, 0.9245379567146301, 1.0]"
90,2.721708059310913,1.1429057121276855,-0.3476792275905609,4.025676186489915,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.901738703250885, 0.9025188088417053, 1.0]"
91,2.7293126583099365,1.1456947326660156,-0.3553549349308014,4.027554935064875,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9181835055351257, 0.8806335926055908, 1.0]"
92,2.7368953227996826,1.148542881011963,-0.3632439970970154,4.029387733338489,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9456128478050232, 0.8683687448501587, 1.0]"
93,2.7444562911987305,1.1514484882354736,-0.3705383837223053,4.0311761646003585,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9732435941696167, 0.8466901183128357, 1.0]"
94,2.7519960403442383,1.1544082164764404,-0.3775993883609772,4.032923325294752,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9790149331092834, 0.8251570463180542, 1.0]"
95,2.7595138549804688,1.157423496246338,-0.38527846336364746,4.034627683478955,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9958353042602539, 0.8130733370780945, 1.0]"
96,2.7670085430145264,1.1604957580566406,-0.39277178049087524,4.036287442199643,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7917609214782715, 1.0]"
97,2.7744789123535156,1.1636266708374023,-0.4009375274181366,4.037900607282,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7706150412559509, 1.0]"
98,2.7819223403930664,1.1668214797973633,-0.4099324643611908,4.039461426369264,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7496498823165894, 1.0]"
99,2.789335250854492,1.170086145401001,-0.41974952816963196,4.0409630250542214,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.728881299495697, 1.0]"
100,2.7967143058776855,1.1734263896942139,-0.43038100004196167,4.0423988654765495,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.717176616191864, 1.0]"
101,2.8040566444396973,1.1768465042114258,-0.4414714574813843,4.0437638627099055,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6967207193374634, 1.0]"
102,2.811359405517578,1.1803507804870605,-0.4533640444278717,4.045052934398688,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7028824687004089, 1.0]"
103,2.818620204925537,1.1839408874511719,-0.4650149941444397,4.046263423531278,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7271987199783325, 1.0]"
104,2.825840473175049,1.1876118183135986,-0.47571244835853577,4.047400322779411,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7427570223808289, 1.0]"
105,2.833022356033325,1.1913576126098633,-0.48579978942871094,4.04846980492457,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7492115497589111, 0.9952179789543152]"
106,2.8401660919189453,1.1951754093170166,-0.4958215653896332,4.049474399591895,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7650492191314697, 0.9731670618057251]"
107,2.8472707271575928,1.1990654468536377,-0.5060869455337524,4.050413409854173,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7716671824455261, 0.9184057712554932]"
108,2.8543312549591064,1.2030348777770996,-0.518240213394165,4.051278153278492,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7877801060676575, 0.8966373205184937]"
109,2.861342668533325,1.2070906162261963,-0.5306152701377869,4.052060143677739,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8233211040496826, 0.8641963005065918]"
110,2.8683035373687744,1.2112324237823486,-0.5428687334060669,4.052758790687397,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8399678468704224, 0.831993579864502]"
