steps,x,y,z,roll,pitch,yaw,distance_to_obj,lidar
1668,3.3926030411977783,1.369457669773383,0.02741566224413033,0.00041567469803078697,0.0032618640419433166,-0.6531463108031882,4.26232889806586,"[0.86285692 0.5693428  1.         0.99994032 0.60515682 0.92337084
 0.73614822 0.68799418 0.99572255 1.        ]"
1669,3.392119868809152,1.3698338294830856,0.0273052972167642,-0.001834622651849876,0.002568555862250795,-0.6661008127642872,4.261724720181864,"[0.87076648 0.55871564 0.99489572 1.         0.60450491 0.92121351
 0.74700689 0.68957947 0.99981702 0.99350895]"
1670,3.391639856878121,1.3701883033112932,0.02705283425742661,-0.0006964794158903309,0.0020171454076924962,-0.6876795406212508,4.261138617625055,"[0.86958926 0.55312276 1.         0.99767537 0.60178138 0.92236837
 0.73952358 0.68571608 1.         1.        ]"
1671,3.3911355468833984,1.370553519809017,0.027067969762209508,0.0003249164795392778,0.0017488687181351048,-0.7185502339409643,4.260528138955603,"[0.88450584 0.55401138 1.         0.99317968 0.5997713  0.89604626
 0.73523767 0.68457391 1.         0.99114292]"
1672,3.3913129175249255,1.3703458890184717,0.027343938005144428,0.001249618336093704,-0.0012576146853147333,-0.751219483186549,4.260801009367849,"[1.         0.55327721 1.         0.99434254 0.61014698 0.88387707
 0.71948658 0.68545794 1.         0.99263406]"
1673,3.3914994206822575,1.3701017709054122,0.02740888673948315,-0.0008551948613646525,-0.0034766525302219776,-0.783925771169785,4.261106877830603,"[0.99363824 0.5562618  0.99371823 1.         0.61334151 0.85006808
 0.71398803 0.68182611 0.99414722 0.99460527]"
1674,3.3914464185495636,1.3700909185266337,0.02731130794397974,0.0003870829153633162,-0.004525398500573696,-0.8139662237536954,4.261078883291478,"[1.         0.55920283 0.99851681 0.99779254 1.         0.82774892
 0.70791899 0.68235792 1.         1.        ]"
1675,3.391622431859711,1.369845155985945,0.02749017250874842,0.001519739369337793,-0.0065448874011233655,-0.8467254371592446,4.261378842104856,"[1.         0.58324332 1.         1.         0.99552694 0.81665241
 0.70452642 0.69539412 0.99779365 0.99848458]"
1676,3.391789988235236,1.3696235433156305,0.027929472580189147,0.00024802244790618315,-0.008576204223458695,-0.8690533109832164,4.2616553235358365,"[0.99834475 0.99648278 1.         0.99299233 1.         0.79795637
 0.70312819 0.99321975 1.         1.        ]"
1677,3.3919239304034186,1.3694467339921435,0.02759490157181688,-0.0016123757756467425,-0.010481471255933723,-0.8846525279103463,4.261876085781051,"[0.99672256 0.99912242 0.99460907 0.99632386 1.         0.79343231
 0.69828705 0.99438726 1.         1.        ]"
1678,3.3921525245559243,1.3692000429960385,0.027700594586256223,-0.002555642355622519,-0.012826193575106976,-0.8895130837897391,4.262212406259361,"[1.         0.99497963 1.         0.99108877 0.99871125 0.79056529
 0.6951375  1.         0.99188192 1.        ]"
1679,3.392339118196592,1.368970467403693,0.02750122399060849,0.00030330905956106434,-0.014294667771772544,-0.8861545252185413,4.262507654965618,"[1.         1.         1.         1.         1.         0.78512912
 0.68765255 1.         1.         0.99451914]"
1680,3.392594741774392,1.3687037256096901,0.027289452964418866,-0.0012715123700593276,-0.016065142020953507,-0.8734482790755789,4.262877044690768,"[1.         1.         0.99933541 0.99960185 1.         0.77992621
 0.68853712 0.99477127 0.99025477 1.        ]"
1681,3.3929574213486804,1.3683412551408392,0.027375135651226866,-0.002720744012410616,-0.01840655300711754,-0.8504970342574787,4.263389395303842,"[1.         0.99487767 1.         1.         1.         0.79515036
 0.69202588 1.         1.         1.        ]"
1682,3.3933333954887033,1.368005969005872,0.027259480508987053,-0.0010052032925253736,-0.01999007347583191,-0.8191561340967588,4.263890799215317,"[1.         1.         1.         1.         0.99528033 0.79287034
 0.69411921 1.         1.         1.        ]"
1683,3.3936367699511814,1.3677598793847352,0.027392188569345888,0.0005056784881192706,-0.020310776515266266,-0.7864648263268351,4.264277421745146,"[0.99076281 0.5927667  0.99003134 0.99329401 1.         0.82270166
 0.69514274 0.6865608  0.99618943 0.9976736 ]"
1684,3.3936940690024415,1.36776114861401,0.027359592379295024,-0.0011327700772090204,-0.019497538197529928,-0.7563598539422539,4.264315371441438,"[1.         0.56173181 0.99510718 1.         0.99348707 0.82803839
 0.70307408 0.68193666 1.         0.9975449 ]"
1685,3.393991336427603,1.3675384058529176,0.027597501156350256,-0.0026396952416819657,-0.01985813138663196,-0.7236107922271493,4.26468070248225,"[0.99323916 0.56036714 1.         1.         0.62322582 0.85219255
 0.70904601 0.67704117 0.99266135 0.99912079]"
1686,3.394314200118783,1.3673014400765635,0.02755593928617167,-0.0005122791288038256,-0.019589551108449427,-0.69089881802637,4.265073851219413,"[1.         0.55313602 1.         1.         0.59952579 0.87537955
 0.72644262 0.68381454 0.99198389 0.99594467]"
1687,3.3944773132471884,1.3672519260680913,0.027963900384249056,-0.0007361707121678409,-0.017315485440992456,-0.668968491065463,4.265220910061605,"[0.89201672 0.55378026 1.         1.         0.59529729 0.8961344
 0.72071907 0.67721136 1.         0.99885305]"
1688,3.394557639180017,1.3672978076259523,0.027739560392976235,-0.001639022522561797,-0.013901117056784339,-0.6540825161743853,4.265241722650729,"[0.87362067 0.54871285 1.         0.99754349 0.60412953 0.90393453
 0.73930782 0.6768042  1.         0.99007999]"
1689,3.3946329969348668,1.3673061335511247,0.027393900505530207,0.0008814973689603128,-0.010514632996034914,-0.6479817152412612,4.265286748605599,"[0.87575514 0.55737157 1.         0.99285247 0.60349923 0.92817176
 0.73968141 0.68690127 1.         0.99286766]"
1690,3.3947481659037573,1.3672367361063322,0.02748579240588138,0.00212882749345033,-0.007250705297437286,-0.6525193730247622,4.265415877919159,"[0.86993266 0.56789151 0.99804658 0.99032297 0.60319844 0.92770531
 0.74623329 0.68802798 0.99971253 1.        ]"
1691,3.3948336957388334,1.3672044130940504,0.02732020214533721,-0.00026626225703909077,-0.0029017539434650387,-0.6654103432773646,4.265497663265371,"[0.87277882 0.55779668 0.99302293 0.99509471 0.60738216 0.93264192
 0.73252767 0.67814126 1.         1.        ]"
1692,3.394806496603538,1.3672388376898212,0.02748272869913489,-0.0022605713183027855,0.003075770467682806,-0.6885920574275816,4.265453921080038,"[0.87050743 0.55239251 0.99579495 1.         0.59678081 0.91520677
 0.73244363 0.67843134 0.99943054 1.        ]"
1693,3.394734496794459,1.3672333114853215,0.027457152789819965,-0.0012917839677612079,0.009287270424586009,-0.7202172187156155,4.265409116556007,"[0.88480773 0.55432261 0.9958865  1.         0.60149784 0.89506709
 0.73392967 0.67540898 0.99999901 0.99432572]"
1694,3.3944356651334813,1.367430479849887,0.02767727499246802,-0.0005159372807589299,0.010696991571718441,-0.7528881616504128,4.265061502272881,"[1.         0.55538411 1.         0.99729864 0.59993195 0.86914797
 0.72330933 0.67924164 0.99235297 0.99759679]"
1695,3.39410703073979,1.3676483782843443,0.027703836830325314,-0.002568151851040403,0.010567765054525002,-0.7855876527623596,4.26467843892622,"[1.         0.55556898 0.99943194 1.         0.61945451 0.85314017
 0.71205766 0.68844657 0.99650676 0.99174799]"
1696,3.393733635597002,1.3679122810796045,0.027443381897807144,-0.0006398600241101244,0.008307626413268097,-0.8183276629904382,4.264231212398949,"[0.99349839 0.56083684 1.         1.         0.99341484 0.82502878
 0.71033444 0.68770861 1.         0.99361007]"
1697,3.3933917526464126,1.3682094921012276,0.02758799707287456,0.00014717339249747304,0.006290087677712838,-0.8510910115440506,4.263780906618811,"[1.         1.         1.         1.         0.9909811  0.81624497
 0.70564802 0.68646556 0.99378625 0.99109713]"
1698,3.393199455069903,1.3683855741103501,0.02801594852288348,-0.000245789746081526,0.0035818621056465804,-0.8735446391147322,4.263521079959257,"[1.         0.99913966 1.         0.998079   1.         0.79634997
 0.70179042 1.         1.         0.99079206]"
1699,3.393094902114152,1.368493738378515,0.02762739666006123,-0.0010934903023828541,0.0005888769349335391,-0.8895107324791377,4.263370682829898,"[0.99093125 0.99983208 1.         1.         1.         0.7876755
 0.69084523 0.99800376 0.99442669 1.        ]"
1700,3.393109071933682,1.36850941134049,0.02774748074892046,-0.0018126724141943266,-0.0028486049052162503,-0.8945350385851002,4.263368786413868,"[1.         1.         1.         0.99782421 0.99056041 0.77473513
 0.68789124 0.9979607  1.         0.9989655 ]"
1701,3.393077142121521,1.3685447152151642,0.027547052675880635,0.0013140753336241568,-0.0053235331777219475,-0.8913859457233491,4.263321187861982,"[0.99516504 0.99854029 1.         0.99300037 0.99667657 0.77248402
 0.68630147 0.99662804 1.         0.99833603]"
1702,3.3931179866782744,1.3685390402471849,0.0273212952660868,-0.00016039933424368368,-0.00803739556990372,-0.8789704704372826,4.263353073262567,"[1.         1.         1.         1.         1.         0.77795131
 0.69638994 1.         0.99356535 0.99362148]"
1703,3.393261936173689,1.36844072547243,0.027405191532952077,-0.0014213861218188254,-0.011234378870681789,-0.8562831344570232,4.263522970641904,"[1.         0.99644279 0.99731114 0.99345    0.99004172 0.78632353
 0.68650622 1.         1.         1.        ]"
1704,3.393394197523155,1.3683396486789716,0.02728852372803747,0.0004326928703187912,-0.013640926072956252,-0.8251764563709857,4.263686965326701,"[0.99076532 1.         0.99659783 0.99508166 1.         0.79358373
 0.69468527 1.         1.         0.99196337]"
