steps,x,y,roll,distance_to_obj,laser
95,1.7566465139389038,1.168600082397461,-0.2816734313964844,7.835179997205115,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
96,1.7644273042678833,1.170851707458496,-0.2816734313964844,7.8326915860118,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
97,1.7722080945968628,1.1731033325195312,-0.2816734313964844,7.830210763164939,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
98,1.7799888849258423,1.1753549575805664,-0.2816734313964844,7.827737535879393,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
99,1.7877696752548218,1.1776065826416016,-0.2816734313964844,7.825271911357039,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
100,1.7955504655838013,1.1798582077026367,-0.2816734313964844,7.822813896786681,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
101,1.8033312559127808,1.1821098327636719,-0.2816734313964844,7.82036349934396,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
102,1.8111120462417603,1.184361457824707,-0.2816734313964844,7.817920726191263,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
103,1.8188928365707397,1.1866130828857422,-0.2816734313964844,7.81548558447763,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
104,1.8266736268997192,1.1888647079467773,-0.2816734313964844,7.813058081338669,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
105,1.8344544172286987,1.1911163330078125,-0.2816734313964844,7.81063822389646,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
106,1.8422352075576782,1.1933679580688477,-0.2816734313964844,7.8082260192594655,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
107,1.8500159978866577,1.1956195831298828,-0.2816734313964844,7.805821474522443,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
