steps,x,y,roll,distance_to_obj,lidar
0,1.0,1.0,0.051721688359975815,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8860026001930237, 0.8514696955680847]"
1,1.0,1.0,0.10344337671995163,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8732128143310547, 0.8558624982833862]"
2,1.0,1.0,0.15516506135463715,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9861544370651245, 0.8631341457366943, 0.8631341457366943]"
3,1.0,1.0,0.20688675343990326,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9394150376319885, 0.8631341457366943, 0.8631341457366943]"
4,1.0,1.0,0.2586084306240082,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9394150376319885, 0.8558624982833862, 0.8732128143310547]"
5,1.0,1.0,0.3103301227092743,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9192391633987427, 0.8514696955680847, 0.8860026001930237]"
6,1.0,1.0,0.3620518147945404,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9013881683349609, 0.8500003814697266, 0.9013881683349609]"
7,1.0,1.0,0.4137735068798065,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8860026001930237, 0.8514696955680847, 0.9394150376319885]"
8,1.0,1.0,0.46549519896507263,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8732128143310547, 0.8558624982833862, 0.9394150376319885]"
9,1.0,1.0,0.5172168612480164,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9861544370651245, 0.8631341457366943, 0.8631341457366943, 0.9861544370651245]"
10,1.0,1.0,0.5689385533332825,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9394150376319885, 0.8631341457366943, 0.8631341457366943, 1.0]"
11,1.0,1.0,0.6206602454185486,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9394150376319885, 0.8558624982833862, 0.8732128143310547, 1.0]"
12,1.0,1.0,0.6723819375038147,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9013881683349609, 0.8514696955680847, 0.8860026001930237, 1.0]"
13,1.0,1.0,0.7241036295890808,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8860026001930237, 0.8514696955680847, 0.9013881683349609, 1.0]"
14,1.0,1.0,0.7758253216743469,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8732128143310547, 0.8558624982833862, 0.9394150376319885, 1.0]"
15,1.0,1.0,0.827547013759613,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8631341457366943, 0.8631341457366943, 0.9394150376319885, 1.0]"
16,1.0,1.0,0.8792687058448792,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9861544370651245, 0.8631341457366943, 0.8631341457366943, 0.9861544370651245, 1.0]"
17,1.0,1.0,0.9309902787208557,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9394150376319885, 0.8558624982833862, 0.8732128143310547, 1.0, 1.0]"
18,1.0035407543182373,0.9951648712158203,0.9464455842971802,8.066617411735969,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.933533251285553, 0.8506519198417664, 0.8693291544914246, 1.0, 1.0]"
19,1.0085148811340332,0.9882593154907227,0.9466671347618103,8.072857705716968,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9251702427864075, 0.8432371020317078, 0.8638042211532593, 1.0, 1.0]"
20,1.0135096311569214,0.9813232421875,0.9466673731803894,8.079129915659392,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9167735576629639, 0.8358107209205627, 0.8583037257194519, 1.0, 1.0]"
21,1.0185043811798096,0.9743871688842773,0.9466673731803894,8.085406295587907,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9083797335624695, 0.8284059166908264, 0.8528534173965454, 1.0, 1.0]"
22,1.0234991312026978,0.9674510955810547,0.9466673731803894,8.091686835799065,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.8999887704849243, 0.8210233449935913, 0.8356607556343079, 0.9985630512237549, 1.0]"
23,1.028493881225586,0.960515022277832,0.9466673731803894,8.097971526613103,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.8916007876396179, 0.819572389125824, 0.8299369215965271, 0.9957863092422485, 1.0]"
24,1.0334886312484741,0.9535789489746094,0.9466673731803894,8.10426035837389,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.8832159042358398, 0.8119819164276123, 0.8242619633674622, 0.9930753707885742, 1.0]"
