steps,x,y,roll,distance_to_obj,lidar
0,1.0,1.0,-0.051721688359975815,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9394150376319885, 0.8514696955680847]"
1,1.0,1.0,-0.10344337671995163,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9394150376319885, 0.8558624982833862]"
2,1.0,1.0,-0.15516506135463715,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9617695212364197, 0.8631341457366943]"
3,1.0,1.0,-0.20688675343990326,8.06225774829855,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8631341457366943]"
4,1.0000003576278687,1.0,-0.2586062550544739,8.06225770394028,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8732127547264099]"
5,1.0000078678131104,1.0000019073486328,-0.3102799952030182,8.062254879800141,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.886002242565155]"
6,1.0003180503845215,1.0001096725463867,-0.3600110411643982,8.062109479018062,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9013857841491699]"
7,1.005943775177002,1.0022764205932617,-0.3752169609069824,8.059263628316664,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9015790820121765]"
8,1.0116140842437744,1.0045585632324219,-0.3899155557155609,8.056301290744113,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9386770725250244]"
9,1.0193204879760742,1.0077199935913086,-0.38863101601600647,8.052221557194239,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9384034872055054]"
10,1.0270353555679321,1.0108728408813477,-0.387376606464386,8.048155873483198,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9381925463676453]"
11,1.0347574949264526,1.0140180587768555,-0.38614508509635925,8.044103471434392,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9380457997322083]"
12,1.0424857139587402,1.0171546936035156,-0.3849293291568756,8.040065471986498,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9379628896713257]"
13,1.0502190589904785,1.0202827453613281,-0.3837223947048187,8.036042017055602,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.937944233417511]"
14,1.0579564571380615,1.0234012603759766,-0.3825174570083618,8.032034206203273,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9573550224304199]"
15,1.0651719570159912,1.0262842178344727,-0.37782037258148193,8.028327773870778,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9570618271827698]"
16,1.072412371635437,1.0291385650634766,-0.3731984794139862,8.024652691752667,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9567955732345581]"
17,1.0796761512756348,1.0319633483886719,-0.36864426732063293,8.021010165057286,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9565562605857849]"
18,1.0869619846343994,1.034759521484375,-0.3641504645347595,8.01739947227819,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9563454985618591]"
19,1.0942684412002563,1.0375261306762695,-0.3597094714641571,8.013821795889214,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9561633467674255]"
20,1.1015939712524414,1.0402631759643555,-0.35531386733055115,8.010277379741542,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9560104608535767]"
21,1.1089372634887695,1.0429697036743164,-0.35095614194869995,8.006767383722577,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.955886721611023]"
22,1.1162970066070557,1.0456457138061523,-0.34662896394729614,8.003292015840861,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9557926654815674]"
23,1.1236718893051147,1.0482912063598633,-0.3423249125480652,7.999851479649354,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9557289481163025]"
24,1.1310604810714722,1.0509061813354492,-0.3380364775657654,7.996445987154963,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.955696165561676]"
25,1.1384614706039429,1.0534896850585938,-0.33375605940818787,7.9930766806720985,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.955693781375885]"
26,1.1458735466003418,1.0560417175292969,-0.3294762372970581,7.989743750085603,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9557223916053772]"
27,1.1532953977584839,1.0585613250732422,-0.32518941164016724,7.986448328955708,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9557814002037048]"
28,1.160725712776184,1.0610485076904297,-0.32088810205459595,7.983190598153059,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9721713662147522]"
29,1.1674063205718994,1.0632352828979492,-0.31170472502708435,7.980316184817467,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9559594988822937]"
