steps,x,y,roll,distance_to_obj,laser
21,3.1781973838806152,3.999361038208008,0.017872769385576248,1.545777282547289,"[1.0, 0.9446450471878052, 0.9800286889076233, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
22,3.186295747756958,3.999204635620117,0.020826561376452446,1.5520595872937684,"[1.0, 0.9418913125991821, 0.9748632907867432, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
23,3.1943936347961426,3.9990234375,0.02409088984131813,1.5583742276859744,"[1.0, 0.9463422298431396, 0.9960309267044067, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
24,3.202491044998169,3.998819351196289,0.026350630447268486,1.564719593038896,"[1.0, 0.9249560832977295, 0.9907907843589783, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
25,3.210587978363037,3.9985923767089844,0.029654473066329956,1.5710953126218874,"[1.0, 0.9295758605003357, 0.9988981485366821, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
26,3.218683958053589,3.998340606689453,0.03245924413204193,1.5775018636516454,"[1.0, 0.908233106136322, 0.9936786890029907, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
27,3.2267792224884033,3.9980621337890625,0.03630560636520386,1.5839402603875494,"[1.0, 0.9054809212684631, 0.973597526550293, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
28,3.234873056411743,3.9977493286132812,0.041047342121601105,1.5904143717116017,"[1.0, 0.9102191925048828, 0.9684190154075623, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
29,3.2429654598236084,3.9973983764648438,0.045806340873241425,1.5969261566615551,"[1.0, 0.9075075387954712, 0.9766514301300049, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
30,3.25105619430542,3.99700927734375,0.05034885182976723,1.6034749736258647,"[1.0, 0.9123570322990417, 0.9986789226531982, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
31,3.2591452598571777,3.9965877532958984,0.053837426006793976,1.6100568071520247,"[1.0, 0.8990123867988586, 0.9934228658676147, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
32,3.267232656478882,3.996135711669922,0.05805539712309837,1.6166700699372702,"[1.0, 0.8962123394012451, 0.9736737608909607, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
33,3.275317668914795,3.995645523071289,0.0631575956940651,1.6233185368167922,"[1.0, 0.9014172554016113, 0.9684615135192871, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
34,3.283400297164917,3.9951133728027344,0.0682600811123848,1.6300041276889128,"[0.9878604412078857, 0.8803443312644958, 0.977063000202179, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
35,3.2914798259735107,3.994535446166992,0.07432764768600464,1.636728172272714,"[0.9878433346748352, 0.885765552520752, 0.971904993057251, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
36,3.299555540084839,3.9939098358154297,0.08038555830717087,1.6434908032094773,"[0.9495036602020264, 0.8913583159446716, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
37,3.3076272010803223,3.993234634399414,0.08662588894367218,1.6502925190335316,"[0.9711683988571167, 0.8885562419891357, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
38,3.315694808959961,3.992511749267578,0.09212654829025269,1.6571316802499623,"[0.9711544513702393, 0.8676725625991821, 0.9982911348342896, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
39,3.323758125305176,3.991741180419922,0.09851368516683578,1.664007638676123,"[0.9332347512245178, 0.8734469413757324, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
40,3.331815719604492,3.9909133911132812,0.10609433799982071,1.6709245629950291,"[0.9353640675544739, 0.8793999552726746, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
41,3.339866876602173,3.9900264739990234,0.11335805058479309,1.6778825257563497,"[0.9377008080482483, 0.8766749501228333, 0.9973241686820984, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
42,3.3479113578796387,3.9890804290771484,0.12074191868305206,1.6848808288943684,"[0.9376434683799744, 0.8648992776870728, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
43,3.3559484481811523,3.9880733489990234,0.12848487496376038,1.6919195433385499,"[0.9203251004219055, 0.8890472650527954, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
44,3.3639776706695557,3.9870052337646484,0.13596001267433167,1.6989977876693547,"[0.9005004167556763, 0.8778358697891235, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
45,3.3719980716705322,3.985872268676758,0.14465218782424927,1.7061165740084951,"[0.9032436609268188, 0.8574227690696716, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
46,3.3800079822540283,3.9846668243408203,0.1540372520685196,1.7132785788303633,"[0.9062116146087646, 0.8642460107803345, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
47,3.3880064487457275,3.983388900756836,0.16303837299346924,1.7204824988543534,"[0.889690101146698, 0.8712510466575623, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
48,3.3959927558898926,3.982036590576172,0.1724126636981964,1.727728357532758,"[0.8896949887275696, 0.8784364461898804, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
49,3.403966188430786,3.980609893798828,0.1815049946308136,1.7350150566717588,"[0.8734403848648071, 0.8756702542304993, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
50,3.411925792694092,3.9791088104248047,0.19134320318698883,1.7423413170292144,"[0.8771446943283081, 0.8830206394195557, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
51,3.419870615005493,3.9775314331054688,0.20074792206287384,1.7497069850816263,"[0.8810782432556152, 0.8905487656593323, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
52,3.4278006553649902,3.975881576538086,0.20970317721366882,1.7571093468349692,"[0.8852352499961853, 0.8812972903251648, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
53,3.435715436935425,3.9741592407226562,0.21885821223258972,1.7645475565281301,"[0.86568284034729, 0.8892752528190613, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
54,3.4436135292053223,3.972362518310547,0.22846712172031403,1.7720211103363546,"[0.8506184220314026, 0.8865135908126831, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
55,3.451493501663208,3.970487594604492,0.23877504467964172,1.779530606152579,"[0.8506620526313782, 0.877967357635498, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
56,3.459353446960449,3.9685306549072266,0.24941638112068176,1.7870762415245354,"[0.8553365468978882, 0.8863939046859741, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
57,3.4671926498413086,3.96649169921875,0.2595439851284027,1.7946569810223088,"[0.840881884098053, 0.9228536486625671, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
58,3.4750115871429443,3.964376449584961,0.2688086926937103,1.802269491607789,"[0.846085786819458, 0.9316543340682983, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
59,3.482811212539673,3.962190628051758,0.2775242328643799,1.8099108775121995,"[0.8515105843544006, 0.9288957118988037, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
60,3.490591526031494,3.9599380493164062,0.2861352264881134,1.8175785976778722,"[0.8380358219146729, 0.9217055439949036, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
61,3.4983513355255127,3.9576148986816406,0.29555657505989075,1.8252735203584074,"[0.8379834294319153, 0.9309052228927612, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
62,3.506089210510254,3.955221176147461,0.3046192228794098,1.8329941355023738,"[0.8629776239395142, 0.9244881272315979, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
63,3.513806104660034,3.9527587890625,0.312953382730484,1.8407398176797902,"[0.8499987721443176, 0.9216592311859131, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
64,3.521501302719116,3.9502296447753906,0.3219074308872223,1.8485085915094823,"[0.8309984803199768, 0.9312496185302734, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
65,3.5291731357574463,3.9476318359375,0.3312304615974426,1.8562998765971348,"[0.8628572225570679, 0.9409781694412231, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
66,3.536822557449341,3.9449691772460938,0.33892273902893066,1.864112016496304,"[0.8439567685127258, 0.9789898991584778, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
67,3.544452428817749,3.942249298095703,0.3458655774593353,1.8719428015460506,"[0.8439977765083313, 0.9762604236602783, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
68,3.55206298828125,3.9394760131835938,0.35291385650634766,1.8797900537574639,"[0.8507325649261475, 0.9709175229072571, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
69,3.5596539974212646,3.9366493225097656,0.3599075376987457,1.8876533725742846,"[0.8576593399047852, 0.9811286926269531, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
70,3.567225933074951,3.9337730407714844,0.36622920632362366,1.8955308105879836,"[0.8647711873054504, 0.9914478063583374, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
71,3.5747804641723633,3.9308509826660156,0.3718673288822174,1.903421427746664,"[0.8461179733276367, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
72,3.58231782913208,3.927885055541992,0.377901554107666,1.9113241918940533,"[0.8534451127052307, 0.9991110563278198, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
73,3.5898375511169434,3.924875259399414,0.38368332386016846,1.9192385591147851,"[0.853477954864502, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
