steps,x,y,roll,distance_to_obj,laser
15,3.0680007934570312,4.0,0.0,1.4630877262915059,"[1.0, 0.9850399494171143, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
16,3.0722508430480957,4.0,0.0,1.4661929853935844,"[1.0, 0.9835292100906372, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
17,3.07650089263916,4.0,0.0,1.4693039753069848,"[1.0, 0.9820345640182495, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
18,3.0807509422302246,4.0,0.0,1.4724206597068374,"[1.0, 0.9805560111999512, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
19,3.085000991821289,4.0,0.0,1.4755430025089682,"[1.0, 0.9790937304496765, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
20,3.0892510414123535,4.0,0.0,1.4786709678687469,"[1.0, 0.9845938086509705, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
21,3.093501091003418,4.0,0.0,1.4818045201799275,"[1.0, 0.9830878376960754, 0.9977781772613525, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
22,3.0977511405944824,4.0,0.0,1.4849436240734821,"[1.0, 0.981597900390625, 0.995029628276825, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
23,3.102001190185547,4.0,0.0,1.4880882444164263,"[1.0, 0.9801241755485535, 0.9922917485237122, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
24,3.1062512397766113,4.0,0.0,1.4912383463106391,"[1.0, 0.9786666631698608, 0.9895644783973694, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
25,3.110501289367676,4.0,0.0,1.4943938950916758,"[1.0, 0.9841490983963013, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
26,3.1147513389587402,4.0,0.0,1.4975548563275751,"[1.0, 0.9826478362083435, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
27,3.1190013885498047,4.0,0.0,1.5007211958176612,"[1.0, 0.9811626672744751, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
28,3.123251438140869,4.0,0.0,1.5038928795913393,"[1.0, 0.9796937108039856, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
29,3.1275014877319336,4.0,0.0,1.5070698739068882,"[1.0, 0.978240966796875, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
30,3.131751537322998,4.0,0.0,1.5102521452502458,"[1.0, 0.9837058186531067, 0.9989126324653625, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
31,3.1360015869140625,4.0,0.0,1.5134396603337936,"[1.0, 0.9822092652320862, 0.9961597323417664, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
