steps,x,y,roll,distance_to_obj,lidar
0,3.0080645084381104,4.0,0.0,1.4199274816597391,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
1,3.0161290168762207,4.0,0.0,1.4256641185559222,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2,3.024193525314331,4.0,0.0,1.4314231999292861,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
3,3.0322580337524414,4.0,0.0,1.43720445596528,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
4,3.0403225421905518,4.0,0.0,1.44300762014267,"[1.0, 0.9994899034500122, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
5,3.048387050628662,4.0,2.4893504814826883e-05,1.4488324292083832,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6,3.0564515590667725,4.0,2.4893504814826883e-05,1.4546786231517304,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7,3.064516067504883,4.0,2.4893504814826883e-05,1.4605459451780558,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
8,3.072580575942993,4.0,2.4893504814826883e-05,1.4664341416818565,"[1.0, 0.9834126234054565, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
9,3.0806450843811035,3.9999961853027344,0.0008343888912349939,1.4723455531247158,"[1.0, 0.9805962443351746, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
10,3.088709592819214,3.9999847412109375,0.001781328348442912,1.4782824815668805,"[1.0, 0.9848011136054993, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
11,3.096774101257324,3.999967575073242,0.002523064147680998,1.484243335876467,"[1.0, 0.9819693565368652, 0.9956852793693542, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
12,3.1048386096954346,3.9999427795410156,0.0036135597620159388,1.4902291091190947,"[1.0, 0.9862276911735535, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
13,3.112903118133545,3.999910354614258,0.004285675939172506,1.496239502606166,"[1.0, 0.9833825826644897, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
14,3.1209676265716553,3.9998722076416016,0.005096636712551117,1.5022729515202535,"[1.0, 0.9806009531021118, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
15,3.1290321350097656,3.999826431274414,0.006043347995728254,1.5083304443861048,"[1.0, 0.9848340153694153, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
16,3.137096405029297,3.999774932861328,0.006783477496355772,1.5144102546084108,"[1.0, 0.9820372462272644, 0.9956241250038147, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
17,3.145160675048828,3.999715805053711,0.00787364598363638,1.5205135455949195,"[1.0, 0.9418162703514099, 0.9752134680747986, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
18,3.1532247066497803,3.999635696411133,0.011922753416001797,1.5266486052534523,"[1.0, 0.9390546083450317, 0.9700444340705872, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
19,3.1612884998321533,3.999521255493164,0.01635889522731304,1.532823766142862,"[1.0, 0.9433814287185669, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
20,3.169351816177368,3.999378204345703,0.019121987745165825,1.5390346480621346,"[1.0, 0.9406504034996033, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
21,3.177414655685425,3.9992122650146484,0.02201836183667183,1.545277114927914,"[1.0, 0.9450671672821045, 0.9806538224220276, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
22,3.185476779937744,3.9990196228027344,0.025643320754170418,1.5515530642893085,"[1.0, 0.9311140179634094, 0.9886618256568909, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
23,3.193538188934326,3.9987964630126953,0.029558412730693817,1.5578645419036024,"[1.0, 0.9282816052436829, 0.9967715740203857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
24,3.201598644256592,3.9985427856445312,0.0332159586250782,1.5642109365631909,"[1.0, 0.9330377578735352, 0.9915899634361267, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
25,3.209658145904541,3.998260498046875,0.03689427301287651,1.5705906085694346,"[1.0, 0.9302331805229187, 0.9997677206993103, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
26,3.217716693878174,3.9979496002197266,0.040310364216566086,1.5770031548000771,"[1.0, 0.9089592695236206, 0.9797838926315308, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
27,3.225773811340332,3.9976024627685547,0.04573991149663925,1.583452638766146,"[1.0, 0.9138435125350952, 0.9746130704879761, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
28,3.2338287830352783,3.997211456298828,0.051183443516492844,1.5899428697989852,"[1.0, 0.9111132025718689, 0.9966216683387756, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
29,3.241881847381592,3.9967803955078125,0.05568615719676018,1.5964711390104664,"[1.0, 0.9161157608032227, 0.9914087653160095, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
30,3.2499327659606934,3.9963130950927734,0.06019913777709007,1.6030344108921672,"[1.0, 0.9134302735328674, 0.9999579787254333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
31,3.257981538772583,3.9958114624023438,0.06442595273256302,1.6096310667153375,"[1.0, 0.9001908302307129, 0.994785726070404, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
32,3.2660279273986816,3.995271682739258,0.06955129653215408,1.616262882225229,"[1.0, 0.8873799443244934, 0.9751308560371399, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
33,3.274070978164673,3.9946842193603516,0.07626103609800339,1.622934587777521,"[0.9890551567077637, 0.8845552206039429, 0.9979007244110107, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
34,3.2821099758148193,3.9940452575683594,0.08253154158592224,1.6296474876195113,"[0.9890261292457581, 0.8901484608650208, 0.9926844239234924, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
35,3.290144920349121,3.9933547973632812,0.0887850672006607,1.6364010753767428,"[0.9508997201919556, 0.8959150910377502, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
36,3.2981748580932617,3.9926090240478516,0.09626080095767975,1.6431964400567822,"[0.9727352261543274, 0.8931242823600769, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
37,3.306199550628662,3.9918079376220703,0.10280711203813553,1.65003287867375,"[0.9727252721786499, 0.8723376989364624, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
38,3.314218282699585,3.9909496307373047,0.11036833375692368,1.656910481073443,"[0.9350532293319702, 0.8783095479011536, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
39,3.3222296237945557,3.9900245666503906,0.11947658658027649,1.6638333913014318,"[0.9374029636383057, 0.8844671249389648, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
40,3.3302323818206787,3.9890289306640625,0.12816967070102692,1.6708024098254601,"[0.9399717450141907, 0.890811026096344, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
41,3.338226318359375,3.987964630126953,0.13642778992652893,1.6778156242638111,"[0.9427565336227417, 0.8703224062919617, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
42,3.3462107181549072,3.9868316650390625,0.14554989337921143,1.684871915797361,"[0.9031331539154053, 0.9040402173995972, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
43,3.35418438911438,3.985624313354492,0.15496020019054413,1.691973224781832,"[0.9031819701194763, 0.8662570118904114, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
44,3.362145185470581,3.984334945678711,0.1662120223045349,1.6991218346163852,"[0.9062119126319885, 0.8733533620834351, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
45,3.370091199874878,3.9829578399658203,0.17696966230869293,1.7063190356031233,"[0.909481942653656, 0.8806419968605042, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
46,3.3780224323272705,3.981496810913086,0.1872120201587677,1.7135619539944802,"[0.8933106660842896, 0.8778786063194275, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
47,3.385937452316284,3.979951858520508,0.19837841391563416,1.7208488697932538,"[0.8774855136871338, 0.8853505253791809, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
