steps,x,y,z,roll,pitch,yaw,distance_to_obj,lidar
0,2.001453,2.999547,0.22684443089443038,1.3322675497850833e-19,2.7490911028938743e-21,-2.3613291368929e-24,1.415561484506413,[1.         0.97102764]
50,2.001453460584118,2.9995469999492554,0.22390302549249727,-4.025970890701967e-07,-0.001334680569297581,5.222902327131854e-07,1.415561810387113,[1.         0.97102764]
100,2.0014539233904625,2.9995469998985533,0.2199821447250309,-8.081550584055588e-07,-0.0026766792544242676,1.048009682896362e-06,1.4155621378399945,[1. 1.]
150,2.001454388411498,2.9995469998478916,0.21508244926765066,-1.2167151063180281e-06,-0.004025991220613998,1.5771842777258955e-06,1.415562466859729,[1. 1.]
200,2.001454855639639,2.999546999797269,0.20920467602279416,-1.6283189384230523e-06,-0.005382611632530481,2.1098403012331637e-06,1.4155627974409528,[1. 1.]
250,2.0014553250934766,2.999546999746681,0.20234963791117666,-2.0430319354023166e-06,-0.006746611856077608,2.6460343562408007e-06,1.4155631295968218,[1. 1.]
300,2.001455796765251,2.9995469996961264,0.1945182236008321,-2.460896965369306e-06,-0.008117986999400086,3.1857935083101756e-06,1.4155634633218486,[1. 1.]
350,2.001456270647149,2.9995469996456032,0.1857113972515801,-2.881957406108387e-06,-0.009496732162518347,3.729145184809779e-06,1.4155637986105076,[1. 1.]
400,2.0014567467313005,2.9995469995951094,0.17593019822339925,-3.30625714411694e-06,-0.010882842435215154,4.27611717559132e-06,1.4155641354572346,[1. 1.]
450,2.0014572250050215,2.9995469995446444,0.16517574075940303,-3.7338363279862236e-06,-0.01227629903075825,4.826732158942731e-06,1.415564473853057,[1. 1.]
500,2.0014577054603477,2.999546999494206,0.15344921365316902,-4.164739834465101e-06,-0.013677097038250144,5.381018645269988e-06,1.415564813792343,[1.         0.98551202]
550,2.001458188089263,2.9995469994437927,0.14075187988634352,-4.5990130502777735e-06,-0.015085231547632619,5.93900551578608e-06,1.4155651552694237,[1.         0.98551202]
600,2.001458672883696,2.9995469993934023,0.1270850762462637,-5.036701869404479e-06,-0.01650069764222555,6.500722021116697e-06,1.415565498278592,[1.         0.98551202]
650,2.0014591598191807,2.999546999343035,0.11245021291314855,-5.477837965373058e-06,-0.017923442659257036,7.066178846466294e-06,1.4155658428025397,[1.         0.98551202]
700,2.0014596488875824,2.9995469992926886,0.09684877305035185,-5.922468137950925e-06,-0.019353461702902645,7.635405937118198e-06,1.4155661888355144,[1. 1.]
750,2.001460140080713,2.9995469992423613,0.08028231234819493,-6.370639690492066e-06,-0.020790749875085553,8.208433611900485e-06,1.415566536371726,[1. 1.]
