steps,x,y,z,roll,pitch,yaw,distance_to_obj,lidar
0,3.001453,3.999547,0.22684443089443038,1.3322675497850833e-19,2.7490911028938743e-21,-2.3613291368929e-24,2.0014530512650053,[1. 1.]
1,3.001453460584118,3.9995469999492554,0.22390302549249727,-4.025970890784623e-07,-0.0013346805693249609,5.222902327239155e-07,2.0014535118491232,[1. 1.]
2,3.0014539233710122,3.999546999898555,0.21998214471549007,-8.081380014149335e-07,-0.0026766228547960994,1.047987578165205e-06,2.001453974636017,[1. 1.]
3,3.0014543883531974,3.999546999847898,0.21508244923895556,-1.21666382950426e-06,-0.004025822056302687,1.5771179178764847e-06,2.0014544396182017,[1. 1.]
4,3.0014548555231593,3.999546999797282,0.20920467596526746,-1.6282161861148697e-06,-0.0053822734289882615,2.1097075096631056e-06,2.001454906788163,[1. 1.]
5,3.0014553248730214,3.9995469997467055,0.2023496378019256,-2.042836912509999e-06,-0.006745971323847821,2.6457826118320043e-06,2.0014553761380243,[1. 1.]
6,3.001455796395166,3.999546999696167,0.1945182234167981,-2.4605686231548063e-06,-0.008116910986427722,3.1853701909342605e-06,2.0014558476601683,[1. 1.]
7,3.001456270081903,3.999546999645664,0.18571139696952768,-2.8814544159396062e-06,-0.009495087599036427,3.7284975474877017e-06,2.0014563213469048,[1. 1.]
8,3.0014567459254913,3.999546999595196,0.1759301978199156,-3.3055378895815843e-06,-0.010880496339404376,4.2751923404635895e-06,2.0014567971904924,[1. 1.]
9,3.0014572239181367,3.9995469995447603,0.16517574021328849,-3.732863143242482e-06,-0.012273132380734325,4.825482588765294e-06,2.001457275183137,[1. 1.]
10,3.0014577040519925,3.9995469994943553,0.15344921294306196,-4.163474776111546e-06,-0.013672990891752288,5.379396672716305e-06,2.001457755316992,[1. 1.]
11,3.0014581863191596,3.999546999443979,0.140751878990718,-4.597417886956311e-06,-0.01508006703675892,5.936963335558203e-06,2.001458237584158,[1. 1.]
12,3.001458670711686,3.99954699939363,0.1270850751434285,-5.034738073642966e-06,-0.01649435597568143,6.4982116849592135e-06,2.0014587219766837,[1. 1.]
13,3.001459157221567,3.9995469993433064,0.11245021158957083,-5.475481432627607e-06,-0.017915852864125958,7.0631711945346666e-06,2.0014592084865632,[1. 1.]
14,3.0014596458407437,3.9995469992930057,0.09684877149239554,-5.919694558417576e-06,-0.019344552853430414,7.631871705379695e-06,2.0014596971057386,[1. 1.]
15,3.001460136561104,3.9995469992427264,0.0802823105421197,-6.3674245430070795e-06,-0.02078045109071777,8.204343427615054e-06,2.0014601878260976,[1. 1.]
16,3.0014606293744825,3.999546999192466,0.0627524564867325,-6.818718975286843e-06,-0.022223542718949794,8.78061694194677e-06,2.0014606806394752,[1. 1.]
17,3.0014611242726597,3.9995469991422232,0.044260908641812924,-7.273625940429596e-06,-0.0236738228769812,9.360723201239993e-06,2.001461175537651,[1. 1.]
18,3.001461621247361,3.999546999091996,0.024809437379671756,-7.732194019252158e-06,-0.02513128669961428,9.944693532109073e-06,2.001461672512351,[1. 1.]
19,3.005596331009283,3.999550365464648,0.025290749382699075,-0.0001199214727414662,-0.027422375457063723,-0.00038743984869447,2.0055963814110536,[1. 1.]
20,3.009628621042189,3.9995527750378095,0.025161749721856048,-0.00030816262368259896,-0.02516393529932991,-0.0007153497051875292,2.0096286708051556,[1. 1.]
21,3.0140024870218167,3.9995541737927756,0.02528144854201302,-0.0004745691824793742,-0.023742477566064447,-0.000734528762998581,2.014002536366593,[1. 1.]
22,3.0183787395767343,3.9995551810504146,0.02562364784662896,-0.0006253397621942894,-0.022301194306046424,-0.0007420132600549426,2.018378788592286,[1. 1.]
23,3.0227371304931765,3.999555837044846,0.02616285226898949,-0.0007577958965364216,-0.02099615220741856,-0.0007627395736949496,2.0227371792589612,[1. 1.]
24,3.0271086174887825,3.9995560956759055,0.026066478868315576,-0.000898807934325206,-0.01963519140908786,-0.0007964952984203319,2.027108666092751,[1. 1.]
25,3.0314886408414847,3.99955605632937,0.02621315613151423,-0.0010267661181769779,-0.018141870833034385,-0.000843438077616595,2.031488689349258,[1. 1.]
