steps,x,y,roll,distance_to_obj,lidar
0,1.0085464715957642,1.0,-6.988441327848705e-07,8.06120214974077,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8985798358917236, 0.8500432968139648]"
1,1.0170929431915283,1.0,-1.5611276467097923e-06,8.060155475071426,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8958442807197571, 0.850172221660614]"
2,1.0256394147872925,1.0,-2.6009402063209563e-06,8.059117727767479,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.893182098865509, 0.8503493666648865]"
3,1.0341858863830566,1.0,-3.82955340683111e-06,8.058088911278013,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9067740440368652, 0.8501474857330322]"
4,1.0427323579788208,1.0,-4.257877208146965e-06,8.05706902902419,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9038329720497131, 0.8500314354896545]"
5,1.051278829574585,1.0,-4.827097200177377e-06,8.05605808439918,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9009633660316467, 0.850001335144043]"
6,1.0598253011703491,1.0,-5.551302820094861e-06,8.055056080768118,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8981659412384033, 0.8500571846961975]"
7,1.0683717727661133,1.0,-6.4389478211523965e-06,8.054063021468044,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8954412937164307, 0.8501989245414734]"
8,1.0769182443618774,1.0,-7.506939255108591e-06,8.053078909807848,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8927901387214661, 0.850313663482666]"
9,1.0854647159576416,1.0,-8.769367013883311e-06,8.052103749068218,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9063294529914856, 0.8501246571540833]"
10,1.0940111875534058,1.0,-9.220234460372012e-06,8.05113754250158,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9033989906311035, 0.850021481513977]"
11,1.10255765914917,1.0,-9.81199809757527e-06,8.050180293332058,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9005401730537415, 0.8500041961669922]"
12,1.111104130744934,1.0,-1.0558746907918248e-05,8.049232004755405,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8977535367012024, 0.8500729203224182]"
13,1.1196506023406982,1.0,-1.1474570783320814e-05,8.048292679938964,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8950398564338684, 0.8502274751663208]"
14,1.1281970739364624,1.0,-1.2567923477035947e-05,8.047362322021604,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.892399787902832, 0.8502799272537231]"
15,1.1367435455322266,1.0,-1.3864166248822585e-05,8.046440934113683,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9058864712715149, 0.8501037359237671]"
16,1.1452900171279907,1.0,-1.4334758816403337e-05,8.045528519296981,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9029666781425476, 0.8500134348869324]"
17,1.1538364887237549,1.0,-1.4949065189284738e-05,8.044625080624662,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9001185894012451, 0.850009024143219]"
18,1.162382960319519,1.0,-1.5721176168881357e-05,8.043730621121215,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8973428606987, 0.8500905632972717]"
19,1.1709294319152832,1.0,-1.666236130404286e-05,8.042845143782412,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8946401476860046, 0.8502579927444458]"
20,1.1794759035110474,1.0,-1.7783893781597726e-05,8.041968651575248,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8920111656188965, 0.8502480983734131]"
21,1.1880223751068115,1.0,-1.911113395181019e-05,8.041101147437905,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9054449796676636, 0.8500847816467285]"
22,1.1965688467025757,1.0,-1.9601451640482992e-05,8.040242634279691,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9025359153747559, 0.8500072956085205]"
23,1.2051153182983398,1.0,-2.023830165853724e-05,8.039393114981003,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8996986150741577, 0.8500157594680786]"
24,1.213661789894104,1.0,-2.1035772078903392e-05,8.03855259239327,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8969337940216064, 0.8501101136207581]"
25,1.2222082614898682,1.0,-2.200513699790463e-05,8.03772106933891,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8942420482635498, 0.8502904772758484]"
26,1.2307547330856323,1.0,-2.3154847440309823e-05,8.036898548611283,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8916241526603699, 0.8502182364463806]"
27,1.2393012046813965,1.0,-2.4515902623534203e-05,8.036085032974649,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.905005156993866, 0.850067675113678]"
28,1.2478476762771606,1.0,-2.5025945433299057e-05,8.035280525164113,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.902106761932373, 0.8500031232833862]"
29,1.2563941478729248,1.0,-2.5685338187031448e-05,8.034485027885585,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8992802500724792, 0.850024402141571]"
30,1.264940619468689,1.0,-2.650535316206515e-05,8.033698543815737,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8965263366699219, 0.8501316905021667]"
31,1.2734870910644531,1.0,-2.749726081674453e-05,8.03292107560195,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8938456177711487, 0.850324809551239]"
32,1.2820335626602173,1.0,-2.8675151042989455e-05,8.032152625862285,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.891238808631897, 0.8501902222633362]"
33,1.2905800342559814,1.0,-3.0070021239225753e-05,8.03139319718542,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9045669436454773, 0.8500525951385498]"
34,1.2991265058517456,1.0,-3.0602608603658155e-05,8.030642792130626,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.901679277420044, 0.85000079870224]"
35,1.3076729774475098,1.0,-3.1287363526644185e-05,8.029901413227712,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8988635540008545, 0.8500350117683411]"
36,1.316219449043274,1.0,-3.213273885194212e-05,8.029169062976983,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.896120548248291, 0.8501551151275635]"
37,1.324765920639038,1.0,-3.315282447147183e-05,8.028445743849208,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8934508562088013, 0.8503610491752625]"
38,1.3333123922348022,1.0,-3.4361713915131986e-05,8.027731458285565,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9070786237716675, 0.8501641750335693]"
39,1.3418588638305664,1.0,-3.4778764529619366e-05,8.027026208697615,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9041302800178528, 0.8500393629074097]"
40,1.3504053354263306,1.0,-3.533389462972991e-05,8.026329997467247,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.901253342628479, 0.8500005006790161]"
41,1.3589518070220947,1.0,-3.604119410738349e-05,8.025642826946651,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8984484672546387, 0.8500474691390991]"
42,1.3674982786178589,1.0,-3.691192978294566e-05,8.02496469945827,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8957163691520691, 0.850180447101593]"
43,1.376044750213623,1.0,-3.7960195186315104e-05,8.024295617294765,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8930577039718628, 0.8503378629684448]"
44,1.3845912218093872,1.0,-3.920008020941168e-05,8.023635582718974,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9066329598426819, 0.8501399755477905]"
45,1.3931376934051514,1.0,-3.963404014939442e-05,8.022984597963879,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9036952257156372, 0.8500280380249023]"
46,1.4016841650009155,1.0,-4.0211714804172516e-05,8.02234266523256,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9008290767669678, 0.8500020503997803]"
47,1.4102306365966797,1.0,-4.094437463209033e-05,8.021709786698167,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8980350494384766, 0.8500619530677795]"
48,1.4187771081924438,1.0,-4.184047429589555e-05,8.02108596450388,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8953139185905457, 0.8502077460289001]"
49,1.427323579788208,1.0,-4.2914100049529225e-05,8.02047120076287,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8926662802696228, 0.8503028154373169]"
50,1.4358700513839722,1.0,-4.418498065206222e-05,8.019865497558268,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9061888456344604, 0.8501178026199341]"
51,1.4444165229797363,1.0,-4.4638665713137016e-05,8.019268856943127,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9032618403434753, 0.8500186800956726]"
52,1.4529629945755005,1.0,-4.523888128460385e-05,8.01868128094039,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9004063606262207, 0.8500055074691772]"
53,1.4615094661712646,1.0,-4.599408566718921e-05,8.018102771542852,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8976231813430786, 0.850078284740448]"
54,1.4700559377670288,1.0,-4.6915545681258664e-05,8.01753333071313,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8949130177497864, 0.8502369523048401]"
55,1.478602409362793,1.0,-4.8017351218732074e-05,8.016972960383631,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8922764658927917, 0.8502696752548218]"
56,1.4871488809585571,1.0,-4.932204683427699e-05,8.016421662456514,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.905746340751648, 0.8500975370407104]"
57,1.4956953525543213,1.0,-4.979827645001933e-05,8.015879438803662,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9028299450874329, 0.8500112891197205]"
58,1.5042418241500854,1.0,-5.042103657615371e-05,8.015346291266649,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8999852538108826, 0.8500109314918518]"
59,1.5127882957458496,1.0,-5.119878187542781e-05,8.014822221656711,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8972129821777344, 0.850096583366394]"
60,1.5213347673416138,1.0,-5.21456022397615e-05,8.014307231754714,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8945137858390808, 0.8502680659294128]"
61,1.529881238937378,1.0,-5.3275587561074644e-05,8.01380132331112,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8918883204460144, 0.8502384424209595]"
62,1.538427710533142,1.0,-5.461128239403479e-05,8.013304498045963,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9053054451942444, 0.8500791192054749]"
63,1.5469741821289062,1.0,-5.510723713086918e-05,8.012816757648821,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9023997187614441, 0.8500057458877563]"
64,1.5555206537246704,1.0,-5.575254181167111e-05,8.01233810377878,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8995658159255981, 0.8500182628631592]"
65,1.5640671253204346,1.0000009536743164,-5.6555647461209446e-05,8.011867585802841,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8968054056167603, 0.8501177430152893]"
66,1.5726135969161987,1.0000019073486328,-5.753064760938287e-05,8.011406157471136,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.894118070602417, 0.850303053855896]"
67,1.581160068511963,1.0000028610229492,-5.869163214811124e-05,8.010953820354347,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8915045857429504, 0.8502119779586792]"
68,1.589706540107727,1.0000038146972656,-6.00611419940833e-05,8.01051057599256,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9048696756362915, 0.8500665426254272]"
69,1.5982530117034912,1.000004768371582,-6.057963764760643e-05,8.010076425895244,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9019755721092224, 0.8500069379806519]"
70,1.6067994832992554,1.0000057220458984,-6.124466744950041e-05,8.009651371541217,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.899153470993042, 0.8500333428382874]"
71,1.6153459548950195,1.0000066757202148,-6.20731370872818e-05,8.009235414378626,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8964039087295532, 0.8501455783843994]"
72,1.6238924264907837,1.0000076293945312,-6.307350122369826e-05,8.008828555824921,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8937275409698486, 0.8503437042236328]"
73,1.6324388980865479,1.0000085830688477,-6.426266190828755e-05,8.008430797266836,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8911252021789551, 0.8501903414726257]"
