steps,x,y,roll,distance_to_obj,lidar
0,1.0080636739730835,1.0000114440917969,-0.002924616215750575,8.061250186512883,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8987473845481873, 0.8500500917434692]"
1,1.016127347946167,1.000046730041504,-0.00584923243150115,8.060226902325956,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8961940407752991, 0.8502001166343689]"
2,1.024190902709961,1.000105857849121,-0.008773848414421082,8.059187904495959,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8937288522720337, 0.8504979014396667]"
3,1.0322542190551758,1.0001888275146484,-0.0116984648630023,8.058133201428106,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9076255559921265, 0.8503744006156921]"
4,1.040317177772522,1.0002946853637695,-0.014623081311583519,8.05706374805969,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9049338102340698, 0.8503502011299133]"
5,1.048379898071289,1.0004243850708008,-0.017547696828842163,8.05597857726575,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.902328610420227, 0.8504263162612915]"
6,1.056442141532898,1.0005779266357422,-0.020472312346100807,8.054877711058209,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8998109102249146, 0.8516928553581238]"
7,1.0645039081573486,1.0007543563842773,-0.02339692786335945,8.053762090151285,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9145169258117676, 0.8514949083328247]"
8,1.0725650787353516,1.0009546279907227,-0.026321543380618095,8.052630774886193,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9117774367332458, 0.8513971567153931]"
9,1.0806256532669067,1.0011787414550781,-0.02924615889787674,8.05148375863611,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9091236591339111, 0.8513996005058289]"
10,1.0886855125427246,1.0014266967773438,-0.03217077627778053,8.05032104838532,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9065565466880798, 0.8515022397041321]"
11,1.0967446565628052,1.0016975402832031,-0.035095393657684326,8.049143585038076,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9040758609771729, 0.8533612489700317]"
12,1.1048029661178589,1.0019922256469727,-0.03802001103758812,8.047950427784881,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9391869306564331, 0.8531906008720398]"
13,1.1128604412078857,1.0023107528686523,-0.040944624692201614,8.046741569756932,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.936115026473999, 0.853119969367981]"
14,1.1209169626235962,1.0026521682739258,-0.04386923834681511,8.045517965191344,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9331239461898804, 0.8531484007835388]"
15,1.1289724111557007,1.0030174255371094,-0.046793852001428604,8.044278672248435,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9302154779434204, 0.8559697866439819]"
16,1.1370267868041992,1.0034065246582031,-0.0497184656560421,8.04302368370083,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9480770826339722, 0.8557271957397461]"
17,1.1450799703598022,1.003819465637207,-0.052643079310655594,8.041753005110419,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9449701309204102, 0.8555843234062195]"
18,1.1531318426132202,1.0042552947998047,-0.05556769296526909,8.040467590055483,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9419432282447815, 0.85554039478302]"
19,1.1611824035644531,1.0047149658203125,-0.058492306619882584,8.039166482780885,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9389981031417847, 0.8555963635444641]"
20,1.169231653213501,1.0051984786987305,-0.06141692027449608,8.037849675816503,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.936135470867157, 0.8590044379234314]"
21,1.1772794723510742,1.0057048797607422,-0.06434153765439987,8.036518122675773,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9544234871864319, 0.8587897419929504]"
22,1.1853257417678833,1.006235122680664,-0.06726615130901337,8.035170879383355,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.951364278793335, 0.8586745262145996]"
23,1.1933704614639282,1.006789207458496,-0.07019076496362686,8.033807938110103,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.948386013507843, 0.858659029006958]"
24,1.2014135122299194,1.0073661804199219,-0.07311537861824036,8.03243025194394,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9454885721206665, 0.8587421774864197]"
25,1.2094547748565674,1.0079669952392578,-0.07603999227285385,8.031036875907251,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9426736235618591, 0.8627319931983948]"
26,1.217494249343872,1.008591651916504,-0.07896460592746735,8.029627801811769,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9399420022964478, 0.8625470995903015]"
27,1.2255319356918335,1.0092391967773438,-0.08188921958208084,8.028203970811456,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9583661556243896, 0.8624604940414429]"
28,1.2335675954818726,1.0099105834960938,-0.08481383323669434,8.026764448669413,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9554385542869568, 0.8624732494354248]"
