mean_squared_error
39.25848166196023
37.59548365372951
41.206952414253536
32.03663723496018
32.03663723496018
38.738361095565075
39.03941105706913
39.03941105706913
38.738361095565075
38.738361095565075
32.45730068604104
23.961299220512323
11.224228232885157
11.314410605643632
37.69352602953953
36.521805565172954
36.34646081715725
17.835763947549186
35.20886124106907
24.266542972758163
11.306260077608686
34.1229835153612
34.1229835153612
34.09323632895666
34.558449092907516
19.008621470492116
12.39692001366739
15.351491202222192
5.468844010380089
5.682176144046542
25.809180569765598
16.527905606005458
16.526419096980327
16.35899405132812
16.3554596542801
30.597526563121313
19.12681528505619
22.00720426088417
25.43693378846303
38.56159546632993
36.49682227500507
17.26729844187069
38.32854260562663
20.40014946512214
7.121066866102367
36.76366236032032
37.32169151456874
38.803723108306365
36.76366236032032
37.18508449660775
