steps,x,y,z,roll,pitch,yaw,distance_to_obj,lidar
32,1.2243990600884689,1.017385259202218,0.026963859678790204,-0.0009619454931085293,-0.00758402944916179,0.16620206045486347,7.985768155798829,"[1.         0.99814821 0.99248179 0.99317936 1.         1.
 0.99681911 1.         0.98963964 0.87835617]"
33,1.2323133998558933,1.0186939370347388,0.027468481019717567,-0.0003185443792684073,-0.00872128151405915,0.1701145123106036,7.984686342398094,"[0.99590763 0.99942133 1.         1.         1.         1.
 0.99210504 0.9949505  0.99520831 0.87856472]"
34,1.240241397176183,1.0200101117049547,0.027440590520772808,0.0014837522170495772,-0.009598942814484635,0.17404992061586969,7.98360536012448,"[0.99332733 1.         1.         1.         1.         1.
 1.         1.         0.99202328 0.88861866]"
35,1.2479861441861693,1.0214682522929155,0.02772214401774143,-0.0018210493710758815,-0.00995157020130596,0.17826921797337464,7.982384729946195,"[0.99669757 1.         1.         0.99539132 0.99061516 0.99860025
 0.99070263 0.99425101 1.         0.87476356]"
36,1.2559155662168868,1.0229413147220383,0.027490263992766956,-0.0030680622908058315,-0.010459276371470429,0.18196700179080114,7.981162700095813,"[0.9967277  0.99721315 1.         0.99597995 1.         0.99480909
 0.99322785 1.         0.99625272 0.89392092]"
37,1.263826018435223,1.024246045977136,0.02741826769791142,0.0023590862693904694,-0.010602500380019647,0.1861757322238013,7.980116246215635,"[0.99380292 0.99409158 1.         1.         1.         1.
 1.         1.         1.         0.88450036]"
38,1.2716790099059325,1.0257370402397445,0.027807443931100715,0.0019378252335403264,-0.010762691068052523,0.18983122466291857,7.9788895991753055,"[1.         1.         0.99629469 0.99100755 0.99386057 1.
 1.         0.99876932 0.9925346  0.89617032]"
39,1.279577255329645,1.0272651622386968,0.02755818033934181,0.0018119884237548108,-0.010727917018013825,0.19323386690631777,7.97763525331601,"[0.99674114 0.99523442 1.         0.99980036 1.         1.
 0.99105654 1.         0.99822756 0.89211037]"
40,1.2874762822435741,1.0289420375585758,0.0276730545947437,-0.002680105417654009,-0.010608580331021553,0.19617850203360257,7.97624019532094,"[1.         1.         1.         1.         1.         0.99586091
 1.         0.99563554 0.9917617  0.90097166]"
41,1.2954191029604947,1.030430524506345,0.02792032458649631,0.0004992771286488238,-0.010664338769844078,0.19994701214364063,7.975042951051373,"[1.         0.99618659 0.99698596 1.         1.         0.99680546
 1.         0.99338542 1.         0.90075787]"
42,1.3032674192310447,1.0319386766217442,0.027642828400320032,0.003614663593210207,-0.010076780770916961,0.20374920540501495,7.973830471027303,"[0.99746277 0.99371234 1.         0.99661455 1.         1.
 1.         0.99312204 1.         0.89820551]"
43,1.311145070461201,1.033651737420381,0.02767149025153973,0.000721603573907513,-0.009565625364816822,0.20706508331864495,7.972422210067503,"[0.9978829  1.         0.999596   1.         1.         1.
 0.99421742 0.99056317 0.9969054  0.89381964]"
44,1.3190648725016865,1.0353451343351128,0.027320126579266243,1.4291254208793009e-05,-0.008521880175340694,0.210244435026343,7.971043189070291,"[0.9990521  0.99034106 1.         0.99328355 1.         0.99968566
 1.         0.99201834 0.99062855 0.90187385]"
45,1.3268445086811973,1.0370083344915233,0.028012026562321938,-0.00023629980939665726,-0.007595253291967798,0.2142422166571431,7.969696581289185,"[1.         0.99207453 0.9963432  1.         0.99042096 1.
 0.99145124 1.         0.99345473 0.90892548]"
46,1.3348122792905108,1.0387117122752754,0.027932921514382827,0.0009251041289200796,-0.0072243101018380105,0.21750990033213796,7.968325449090705,"[1.         1.         0.99904607 0.99263583 0.99044558 1.
 1.         0.99995565 1.         0.89913791]"
47,1.3427749784697487,1.0404383416838565,0.027424546779062964,0.002353760178716657,-0.006268173830503277,0.22024390855848988,7.966938965399533,"[1.         1.         0.99056918 0.99995055 0.99187292 0.99013159
 0.99600408 0.99618966 0.99968709 0.90411597]"
48,1.3507228173405916,1.0423233918846142,0.02733578726187557,-0.00114492871449456,-0.004876452616311019,0.22296374868838448,7.965401653021027,"[0.9922081  1.         1.         1.         0.99202338 1.
 1.         1.         1.         0.9173904 ]"
49,1.358721785829752,1.04404386562359,0.027443556711668454,0.0022164440393153623,-0.0033746553366207775,0.22622178694740988,7.964039134242782,"[0.99070116 1.         0.99193178 0.99246545 0.99472473 1.
 1.         1.         1.         0.91211435]"
50,1.366732149467958,1.045947542612196,0.027843770031851244,0.00010964541247975139,-0.0022074212796760373,0.22830545918914408,7.962502305452122,"[0.99511521 1.         0.99978221 1.         0.9990824  0.99057615
 1.         0.99978252 0.99197896 0.9179234 ]"
51,1.3747987333105773,1.0478682609627747,0.027578011167523814,-0.0013612115390725212,-0.0008271356992732605,0.23021152164249614,7.960959319422153,"[0.99153004 0.994555   0.99191779 0.99449432 1.         1.
 1.         1.         1.         0.92163607]"
52,1.3828055256680485,1.0495910692669737,0.027491092583729684,0.004142369934892115,0.0011508234708081165,0.2333973392112329,7.959619478113351,"[1.         1.         0.99630128 0.99079308 0.99549919 0.99822715
 1.         0.9990735  1.         0.91866046]"
53,1.390896533587846,1.0515487176282265,0.027676515801956743,0.002944426045119793,0.0026857779948352375,0.2350772731832046,7.958057419258075,"[1.         1.         0.99096187 0.99972447 1.         1.
 0.99804821 0.99979079 0.99494943 0.92169395]"
54,1.3989366316627658,1.053499708459923,0.027240334106641336,0.002278127590910277,0.004917780607436346,0.2372574555451509,7.9565078595781555,"[1.         0.99500875 1.         1.         1.         0.99099022
 0.99061219 0.99862675 0.99910327 0.92484952]"
55,1.40679786486576,1.0555509414336899,0.027153379274578664,-0.0028772200131809782,0.004123580374055428,0.23969974787378526,7.954857342970675,"[1.         1.         1.         1.         1.         0.99641096
 0.99063418 0.996547   1.         0.92228209]"
56,1.414723762695849,1.0574415729030386,0.02732305710665296,-0.0011141111303256677,0.0034202317051930885,0.2427457186729722,7.9533785379041,"[1.         1.         1.         1.         0.99399016 0.9938805
 0.99838765 1.         1.         0.92601799]"
57,1.4226442281805176,1.0593358481322548,0.026944498633948863,0.001497126848517169,0.003364748227512361,0.2457728492337116,7.95190387997565,"[1.         0.99573119 0.99008786 0.99147622 1.         1.
 0.99422259 0.99652804 1.         0.93819379]"
58,1.4305261754441772,1.0614006042703708,0.026881381040899828,-0.0014168841413051017,0.0027019513171355827,0.24824259249745637,7.950264973799391,"[1.         1.         1.         1.         0.99716893 0.9938908
 1.         1.         0.99056957 0.93604314]"
59,1.4385897756125146,1.0633351103640023,0.027024068080737703,0.0025032853941732423,0.0016914914825850408,0.24993402341662838,7.948774154651307,"[0.99034576 1.         0.99145526 1.         1.         1.
 0.99137248 1.         0.99938786 0.93374875]"
60,1.4464661891797106,1.0654039723245352,0.027416967429643505,0.00045602445247364115,0.0010876316585610483,0.25233392693601725,7.947147046612634,"[0.99736019 0.99875237 0.99699729 1.         0.99155379 0.99264231
 0.99270842 0.99496387 0.99444132 0.94500448]"
61,1.4544369356354347,1.0674964544441523,0.027247752333805875,-0.0006872742581883564,0.0006017165961425475,0.2542230404314153,7.94550976518976,"[1.         1.         1.         0.9915646  1.         0.99005122
 1.         0.99827038 0.99893241 0.94419356]"
62,1.4624460691862704,1.0694256499892418,0.027227412831211363,0.004703182107520938,0.00037676796498208493,0.256437481890773,7.944045939441336,"[1.         0.99210599 1.         0.99179022 0.99886972 1.
 1.         0.99403398 1.         0.950596  ]"
63,1.4704085436399388,1.0715320300891817,0.027517336372636546,0.004051943473725331,0.00019936364358373804,0.2584022741401138,7.942410751644063,"[0.99802424 1.         0.99600324 0.99042776 0.99786461 0.99925841
 0.99557358 0.99594442 0.99359165 0.94680769]"
64,1.4784665097012806,1.0736873748737799,0.027117857856734772,0.003323804030890526,0.00016676855170230095,0.25965123224531084,7.940740647580744,"[0.99747264 1.         0.99058743 1.         0.99314289 0.9965637
 1.         0.99736966 0.99342115 0.95255913]"
65,1.486438583241741,1.0757925676368136,0.027852587573798864,0.0036289727419736894,-0.00018304002226478242,0.2613948457011497,7.939123750539866,"[1.         0.99915666 1.         0.99103701 1.         1.
 0.99915052 0.99650679 1.         0.95512235]"
66,1.4944655269466576,1.0779698686299408,0.02770989508831513,0.0026239458425837713,-0.0006468536646128054,0.2627850054476861,7.9374465390120115,"[1.         1.         0.99075361 0.99767057 1.         0.9914852
 0.9931293  1.         0.99674633 0.95160478]"
67,1.5025134051278544,1.0801262615112681,0.027122149233408773,0.0030929620658589154,-0.00045293814426376105,0.2639991872135301,7.935799881293421,"[1.         1.         1.         0.99045692 0.99583518 0.99213029
 1.         0.99072106 1.         0.96685363]"
68,1.5104855774431476,1.082237571363495,0.02770006732928743,0.004529529415078911,-0.0003598325398577067,0.2659570108927471,7.934201749458184,"[1.         0.99755831 1.         1.         1.         1.
 0.99664183 1.         0.99959977 0.97048059]"
69,1.5185418686078387,1.0844261599423162,0.027435401012215064,0.00481652480110626,-0.0003479354766002113,0.26716916405901936,7.932540254351368,"[0.99928433 0.99046893 1.         0.99046326 1.         1.
 1.         0.99607097 0.9951025  0.96756621]"
70,1.5265801217686488,1.0867638240687914,0.027448645884592823,5.5321522277113655e-05,-0.0002613787136746749,0.2681027140736718,7.9307372545500625,"[0.99560824 0.99462688 1.         1.         0.99009574 0.99615629
 0.99032578 1.         0.99899577 0.96773007]"
71,1.5347001192179757,1.0889127658291595,0.027840767453489526,0.0029256216933644433,-0.0004667244544017308,0.26894500387722975,7.929136487925565,"[1.         0.99653418 0.99869045 1.         1.         1.
 0.99271121 0.99003188 1.         0.97350591]"
72,1.5428010644520174,1.0911057196330698,0.027380837820582923,0.004396944302315426,-0.00021130102346166886,0.26974977827961244,7.927499084427003,"[1.         1.         0.9950774  0.9923959  1.         0.99510096
 1.         0.99905549 1.         0.97153564]"
73,1.5508291151295177,1.0934365195222133,0.027213985488588947,0.0006349734201559727,0.0006131858029940661,0.27104466910730446,7.925727650184517,"[1.         0.99062417 0.99751659 1.         1.         0.99493748
 0.99855483 0.99627155 0.99216683 0.97690894]"
74,1.558972314544137,1.0955964726932963,0.027400678593045364,0.004254801663203267,0.001287769501555438,0.2718344000998016,7.9241431821317745,"[0.99636817 1.         0.99574377 1.         0.99539868 0.99287062
 0.99930269 0.99073594 1.         0.96965616]"
75,1.5670402916013606,1.0979339692911432,0.0276283915972696,0.0011528029437061027,0.002008571255270718,0.272705420480712,7.922384883731804,"[0.99838332 0.99662854 0.9959292  0.99486358 0.99692213 0.993227
 0.99599709 0.99793606 0.99883725 0.97253756]"
76,1.5751004149307979,1.1002594410193793,0.0272570442779299,-0.0011954261002145306,0.003331768258717419,0.27391008019049096,7.920646525786706,"[1.         0.99323664 0.99344353 1.         0.99853883 0.99491298
 1.         0.99286462 0.99884416 0.983775  ]"
77,1.5832710810192714,1.102424188920955,0.027091994357958258,0.003397354386433281,0.004905525623486558,0.27466632275268127,7.919085101556507,"[0.99460544 0.99979046 0.99142314 0.99947729 0.99389964 1.
 0.99897422 1.         1.         0.97786463]"
78,1.5914036325199374,1.1047678504473704,0.027167268398752154,0.0016105627052380544,0.005289472104663764,0.2751288853972641,7.917351132284535,"[1.         0.99258965 0.99830381 0.99077617 0.9972135  0.9922327
 0.9926734  0.99554518 1.         0.98350906]"
79,1.5994411882286603,1.1070822605292174,0.026613885606567248,8.255148201943884e-05,0.0007967584834705588,0.27529550359136346,7.915647805467191,"[1.         1.         1.         1.         1.         0.997441
 1.         0.99724954 1.         0.9934218 ]"
80,1.6074358698908067,1.109379972979469,0.027098662817890345,-0.0012785445542530945,-0.0036615275073016355,0.27571442807281693,7.9139663094334365,"[1.         0.99249764 0.99879504 1.         1.         1.
 1.         1.         1.         0.99919656]"
81,1.61547045559371,1.1116863765117841,0.026995603889442776,-0.00240495521159768,-0.007844524090550219,0.2761426442229151,7.91228764038685,"[0.99434676 1.         1.         0.99843531 0.99294601 0.99194185
 1.         1.         0.99107602 0.99091296]"
82,1.6235458239294298,1.113825407747937,0.02702643408891778,0.0027705038771558624,-0.01173180377751905,0.27586070273209656,7.910787514149386,"[0.99593454 1.         0.99223738 1.         0.99784892 1.
 1.         1.         0.99663496 0.99120703]"
83,1.6315778748275234,1.116139648269653,0.027304706153102667,0.0013665125093119555,-0.01555622248790259,0.2762202860535425,7.90911781790848,"[1.         1.         0.9952912  1.         1.         1.
 0.99207517 1.         0.99045573 1.        ]"
84,1.639661750076167,1.1184668552190626,0.026965198864754025,0.00015016370631007115,-0.0189593989422272,0.276221645870897,7.90744787316306,"[0.99837323 0.99335684 1.         0.9978263  0.99203731 0.99678207
 1.         1.         0.99860591 0.99395068]"
