steps,x,y,z,roll,pitch,yaw,distance_to_obj,laser
1418,0.8349282243135498,1.2773650570695714,0.027709393668539375,0.001120960713825251,0.00871626483107087,2.2750454194255894,7.810024500875221,"[0.92551392 0.74247282 0.68928892 0.72479213 0.87548156 1.
 1.         1.         1.         1.        ]"
1419,0.8315554246480242,1.2813727250679627,0.027263254555986043,-0.0010683911982313252,0.005079620585367886,2.2484701853955613,7.806565809304001,"[0.92551392 0.74247282 0.68928892 0.72479213 0.87548156 1.
 1.         1.         1.         1.        ]"
1420,0.8287089950326997,1.2849811356726464,0.027525729486909907,0.0004977580019636566,0.003602927462232309,2.221164025741692,7.803424805509708,"[0.92551392 0.74247282 0.68928892 0.72479213 0.87548156 1.
 1.         1.         1.         1.        ]"
1421,0.8257706223368895,1.2889003137468324,0.027441246712601938,-0.00032260241620672724,0.0015930269491492548,2.191201591074028,7.799991859143239,"[0.92551392 0.74247282 0.68928892 0.72479213 0.87548156 1.
 1.         1.         1.         1.        ]"
1422,0.8230110096925437,1.2929341247384583,0.0278160550617012,0.0026837426164080585,-0.000243573569501261,2.1660899846267623,7.796420171394428,"[0.83105427 0.70186068 0.67822934 0.74281339 0.94727184 1.
 1.         1.         1.         1.        ]"
1423,0.820141041688392,1.2972728053994365,0.027654140638619953,0.0022762584483921647,-0.002490087915844983,2.1385780967598516,7.792565264144229,"[0.83105427 0.70186068 0.67822934 0.74281339 0.94727184 1.
 1.         1.         1.         1.        ]"
1424,0.8173948111281084,1.3015038485601604,0.027329817193592825,-0.0006396110331566562,-0.003851756372200426,2.1099604457811854,7.7887995240910355,"[0.83105427 0.70186068 0.67822934 0.74281339 0.94727184 1.
 1.         1.         1.         1.        ]"
1425,0.8150021724324218,1.3056013323543876,0.02762735247210179,0.0010922263652955453,-0.004273222413381479,2.083479665159321,7.785113403670267,"[0.83105427 0.70186068 0.67822934 0.74281339 0.94727184 1.
 1.         1.         1.         1.        ]"
1426,0.8125528430372586,1.3100203630884555,0.027567770654575146,0.0004545088027645658,-0.005270072874849798,2.054601992599406,7.781119300376592,"[0.7636752  0.67449951 0.67710163 0.77336429 1.         1.
 1.         1.         1.         1.        ]"
1427,0.8103522257763114,1.314280198177963,0.02716813565530597,-0.002748307153936627,-0.00462216443794027,2.0235727033860123,7.777245701328636,"[0.7636752  0.67449951 0.67710163 0.77336429 1.         1.
 1.         1.         1.         1.        ]"
1428,0.8083507958264827,1.3186036210467906,0.027269326865790335,-0.0015914301900927998,-0.003123011427023149,1.9965818310805057,7.773279755444471,"[0.7636752  0.67449951 0.67710163 0.77336429 1.         1.
 1.         1.         1.         1.        ]"
1429,0.8064897070943334,1.322646664615484,0.027131308574737438,-0.0036465488262210216,-0.0005797693206912429,1.9678555194222338,7.769570197611418,"[0.7636752  0.67449951 0.67710163 0.77336429 1.         1.
 1.         1.         1.         1.        ]"
1430,0.804811647207759,1.3267624103631102,0.02742537991282429,-0.0017411614379804182,0.001846587073779391,1.9387377641351486,7.765761411842806,"[0.71184424 0.65722061 0.68738253 0.82470193 1.         1.
 1.         1.         1.         1.        ]"
1431,0.8032301742257635,1.3309327614671354,0.02737550752291107,-0.0024525212179745993,0.0044627379404620915,1.9097430435232463,7.761884457077533,"[0.71184424 0.65722061 0.68738253 0.82470193 1.         1.
 1.         1.         1.         1.        ]"
1432,0.8018447606995415,1.3351258470324574,0.027742247389464524,0.0006576832407298761,0.007262761642180141,1.8801695219665615,7.7579553851703125,"[0.71184424 0.65722061 0.68738253 0.82470193 1.         1.
 1.         1.         1.         1.        ]"
1433,0.8004717148875659,1.3396158377509688,0.02774385562823981,0.0008903027509756525,0.009608409767997855,1.8485044970842428,7.753731593240802,"[0.71184424 0.65722061 0.68738253 0.82470193 1.         1.
 1.         1.         1.         1.        ]"
1434,0.799247059504168,1.3440676424859266,0.027353797253355797,-0.0019452566539616934,0.006352707077587691,1.8166234978335913,7.749523074805338,"[0.67624435 0.65199711 0.71237753 0.90543787 1.         1.
 1.         1.         1.         1.        ]"
1435,0.7982191858953249,1.3482208040288175,0.027615130842863343,-0.00039299737004189976,0.0038427938530004686,1.7875375919808096,7.745579512796153,"[0.67624435 0.65199711 0.71237753 0.90543787 1.         1.
 1.         1.         1.         1.        ]"
1436,0.7972122206695202,1.3525747015164353,0.027583547779688286,-0.0013830272823802023,0.0006659581315667905,1.7602119155594778,7.741434759654904,"[0.67624435 0.65199711 0.71237753 0.90543787 1.         1.
 1.         1.         1.         1.        ]"
1437,0.7964163939863872,1.3569728084734016,0.0279743831012118,0.0016263078444283343,-0.002715745629951613,1.732400957410835,7.737213849124224,"[0.67624435 0.65199711 0.71237753 0.90543787 1.         1.
 1.         1.         1.         1.        ]"
1438,0.7956931773659947,1.3615721538542778,0.02785214236605306,0.0008070128012559198,-0.006436093570990735,1.7033276771486046,7.732783126650921,"[0.65484961 0.65784226 0.75197849 1.         1.         1.
 1.         1.         1.         1.        ]"
1439,0.7950826683389782,1.3663477281578889,0.027492882701047647,-0.001558434785695717,-0.00987878089949148,1.6730982527535627,7.728161022102046,"[0.65484961 0.65784226 0.75197849 1.         1.         1.
 1.         1.         1.         1.        ]"
1440,0.7946609850494519,1.3711000387649153,0.02767094997714423,0.0013263633278164043,-0.012723577319035811,1.647304134117804,7.723532660609045,"[0.65484961 0.65784226 0.75197849 1.         1.         1.
 1.         1.         1.         1.        ]"
1441,0.794233935680511,1.376435392434476,0.02766323461412444,0.0005407032617805958,-0.017285576051666484,1.6233349212967216,7.718329425956772,"[0.65484961 0.65784226 0.75197849 1.         1.         1.
 1.         1.         1.         1.        ]"
1442,0.7939283656924792,1.381846745424061,0.027269830422732972,-0.0020459601433726773,-0.021326412034009333,1.599378186686524,7.7130323347751615,"[0.64482795 0.67332597 0.80619449 1.         1.         1.
 1.         1.         1.         1.        ]"
1443,0.7938410195289699,1.3870806145353871,0.027378143456873737,-7.921250028963136e-05,-0.024047471270353022,1.5767176421251885,7.707876559452273,"[0.64482795 0.67332597 0.80619449 1.         1.         1.
 1.         1.         1.         1.        ]"
1444,0.7937731056202108,1.392264952329176,0.02732993694055286,-0.00161370554016046,-0.026421235613522626,1.553861514553202,7.702766767615653,"[0.64482795 0.67332597 0.80619449 1.         1.         1.
 1.         1.         1.         1.        ]"
1445,0.7939241454131695,1.3974614304146733,0.027623478447752307,0.0014558745721180738,-0.028588041681665517,1.5310047230711277,7.6976107766663455,"[0.64482795 0.67332597 0.80619449 1.         1.         1.
 1.         1.         1.         1.        ]"
1446,0.7941108341305428,1.4030092170568549,0.02775188124637646,0.0008806928130757847,-0.03192935541260416,1.5089563070218115,7.692102289782971,"[0.64394061 0.69533905 0.86964489 1.         1.         1.
 1.         1.         1.         1.        ]"
1447,0.7944185641814746,1.4086497084808067,0.027381850858851912,-0.0018448464720817554,-0.028992017914239027,1.487622515814512,7.686483321190439,"[0.64394061 0.69533905 0.86964489 1.         1.         1.
 1.         1.         1.         1.        ]"
1448,0.7949703767409548,1.414388393173297,0.02745727010515806,0.000610319200796477,-0.025869930919567515,1.4675768308664416,7.6807291218058085,"[0.64394061 0.69533905 0.86964489 1.         1.         1.
 1.         1.         1.         1.        ]"
1449,0.7955874690498279,1.4204136873799695,0.02732712617622685,-0.0007100847381503367,-0.0232400244981678,1.4472774259131433,7.6746816360789,"[0.64394061 0.69533905 0.86964489 1.         1.         1.
 1.         1.         1.         1.        ]"
1450,0.7964000147686923,1.4262981632441842,0.02751835853929038,0.002730110207395014,-0.019756981092094655,1.4285008523122853,7.66874255902017,"[0.64971347 0.724123   0.94674104 1.         1.         1.
 1.         1.         1.         1.        ]"
1451,0.7972923327828024,1.4323736926157644,0.02748879290273221,0.0022453786598706834,-0.016537563448913536,1.4077803748789022,7.662602277359631,"[0.64971347 0.724123   0.94674104 1.         1.         1.
 1.         1.         1.         1.        ]"
1452,0.79822172883469,1.4387570196148236,0.027232749323606923,-0.0022369805557767323,-0.014200409842933056,1.389371172899902,7.656152194246741,"[0.64971347 0.724123   0.94674104 1.         1.         1.
 1.         1.         1.         1.        ]"
1453,0.7994140733240471,1.4449439726910396,0.0273069074804936,-0.000604639693687833,-0.010918084868860591,1.373073779049616,7.6498547792170415,"[0.64971347 0.724123   0.94674104 1.         1.         1.
 1.         1.         1.         1.        ]"
1454,0.8005732003455812,1.450954572794905,0.027195825591057803,-0.0026952912364582317,-0.006702301812304293,1.3551558748643089,7.643736750420922,"[0.66142113 0.75922768 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1455,0.8018829749471825,1.456895734646689,0.02765972046730706,-0.001928170554940683,-0.0027778504633739864,1.3371933406911425,7.637663671811735,"[0.66142113 0.75922768 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1456,0.8034113641161729,1.463099090286003,0.02742782726296126,-0.0014001973131463465,0.0005008343026703771,1.3215442659880783,7.631297378976526,"[0.66142113 0.75922768 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1457,0.8050719438390146,1.4693171232086901,0.02782164803654063,0.0014561659644468416,0.0035245310603306506,1.3067115388874389,7.624895910777964,"[0.66142113 0.75922768 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1458,0.8068065186552309,1.4758557019452199,0.027863712532926167,-6.675480306327734e-05,0.0054832608770174224,1.2913768694361438,7.618166321489307,"[0.6778865  0.80013925 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1459,0.808638986477452,1.4820704592901237,0.027161123159639144,-0.0003984173970070241,0.009149733612543606,1.2763957552718523,7.611741301674649,"[0.6778865  0.80013925 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1460,0.8106323652435259,1.4883414372073465,0.027245755375856714,0.0019522163223321483,0.009339464577323374,1.2629288365655362,7.605235679095186,"[0.6778865  0.80013925 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1461,0.8127084526445628,1.4948673874246259,0.027108636650501814,0.0009557114763643282,0.007805853905695022,1.2492071660085073,7.598465420778338,"[0.6778865  0.80013925 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1462,0.8149213389325514,1.501327201167659,0.027589995826642483,0.0030807820391043086,0.00611285269416364,1.2357544300493188,7.591739272186938,"[0.69777983 0.84502514 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1463,0.8171306201698175,1.5078024194741988,0.027681025920376932,0.0012922750347918836,0.0043539328636102576,1.2219142928876232,7.584998652298925,"[0.69777983 0.84502514 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1464,0.8195547803802361,1.5144017094580833,0.02708120890792749,0.00046365110542778985,0.002720937444402879,1.209940473546374,7.578102182201506,"[0.69777983 0.84502514 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1465,0.8221431527594613,1.5209594496464809,0.02718873963465515,0.003486696368951352,0.0015080625163667143,1.1981231408265278,7.571221454060347,"[0.69777983 0.84502514 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1466,0.8247425743204273,1.5275375448601176,0.02699957424191699,0.003356950930739619,0.0008383483386329118,1.1861432420521594,7.5643192132597195,"[0.72089116 0.89442616 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1467,0.8274753047407626,1.5340445032384504,0.02740293527249285,0.006477364609168853,0.000203133894342338,1.1744307754428989,7.55746687988884,"[0.72089116 0.89442616 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1468,0.8302636220934423,1.5407755099542937,0.027283716338551704,0.005036752221771392,-0.0010390595274233107,1.164346182389367,7.550384969436696,"[0.72089116 0.89442616 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1469,0.8330896719376882,1.5475015902811329,0.026963076276525392,0.0019271498254995415,-0.0017340600430211129,1.1542461789986316,7.543302477072011,"[0.72089116 0.89442616 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1470,0.8360804467228452,1.554157355548568,0.027298139593884375,0.0032673414422646437,-0.002387621581342932,1.1442506676644286,7.536264420283591,"[0.74593072 0.94616947 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1471,0.83908519868609,1.5608221742031079,0.027277501961851715,0.0019067012186847932,-0.0027717423643131233,1.1341291567867546,7.52921575595612,"[0.74593072 0.94616947 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1472,0.8423127457969881,1.5675938903051418,0.027800951650751124,0.004161896447639504,-0.004147607294728526,1.126235057453619,7.5220276759643445,"[0.74593072 0.94616947 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1473,0.8455082312264025,1.574406947073074,0.027660352056592532,0.00223542398048473,-0.005462803921579932,1.1181589802093321,7.514804284333865,"[0.74593072 0.94616947 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1474,0.84874724722837,1.5812090610294764,0.027314849421435167,-0.0006525502570765364,-0.006235759534748647,1.1101081820156646,7.507585623681917,"[0.77220568 0.99849811 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1475,0.8520780693863643,1.587782976164115,0.02755084654006275,0.0013838302160127638,-0.006329606230510557,1.102119656757018,7.500579042129098,"[0.77220568 0.99849811 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1476,0.8555940266189946,1.5947187049218474,0.027431761657434783,0.0010810549555681714,-0.007384917463580938,1.0961121629987378,7.493187311895018,"[0.77220568 0.99849811 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1477,0.8591168422474816,1.6016541532969126,0.026884919577210856,-0.0009799886870636221,-0.007608055898147348,1.0902107118681055,7.485795592124606,"[0.77220568 0.99849811 1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1478,0.8627445531879766,1.608427265720945,0.026765370503709782,0.0016417335032638753,-0.0068291618156442625,1.0841679356693947,7.478549153240966,"[0.79822369 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1479,0.8662898477338042,1.6153765703244072,0.026870070406115974,-0.002802448083429583,-0.006351403316663805,1.078050253340039,7.471141941327654,"[0.79822369 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1480,0.8699684876063007,1.6222163103253335,0.027408831127332136,-0.0024957379848554915,-0.006041876376407967,1.0727442211255138,7.463823644127206,"[0.79822369 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1481,0.87366045200145,1.6290668288122205,0.027481994848429735,-0.0038068390039621637,-0.005582553379431141,1.0674271527738255,7.456493585560301,"[0.79822369 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1482,0.8775012386309319,1.6358183148980994,0.027779839114480114,0.00012015156070494314,-0.005177068681234131,1.062297745142927,7.4492399183047775,"[0.82451453 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1483,0.8813921215055756,1.6426947827093683,0.027732654796300802,0.0016128481015265266,-0.004819075513025686,1.0570058790501868,7.441856196286095,"[0.82451453 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1484,0.8853081197755558,1.6496499506664966,0.027122198903141253,0.0007882476600252715,-0.0039985726747155965,1.0523999442544307,7.43439196138967,"[0.82451453 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1485,0.8892417086418262,1.6565812332659753,0.02768927387162727,0.00022371213122752078,-0.003530838443418294,1.0477457527989036,7.426949788805792,"[0.82451453 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1486,0.8931907674396795,1.6635262662280619,0.027729488769617016,-0.0017177113325534056,-0.002928306369137882,1.0431131440434374,7.419492807706355,"[0.8519416 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
1487,0.8972414592340596,1.670282957584625,0.028011412349179365,0.0018305561099913605,-0.0020854311132531564,1.0386715409862592,7.41220805975565,"[0.8519416 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
1488,0.9013381406162765,1.6772389796506326,0.027699448272648267,0.001613971612340497,-0.0015449454409233346,1.034780443164899,7.404720578280629,"[0.8519416 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
1489,0.9054657840476165,1.6841851073389322,0.027034132893953376,0.0011818083424129057,-0.00013224811309106335,1.0308688501595884,7.397239531985697,"[0.8519416 1.        1.        1.        1.        1.        1.
 1.        1.        1.       ]"
1490,0.9096138744056111,1.691120163922883,0.02753286153924164,0.0009293318761687015,0.0010306856518197214,1.0269632359700944,7.389767679778804,"[0.87949461 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1491,0.9137751539624145,1.698068333657798,0.027477857294281385,-0.000533232349261242,0.002442497860705526,1.023082680541797,7.382282199704939,"[0.87949461 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1492,0.9180810116783361,1.7049284391007014,0.027698862422603415,0.00315739970057675,0.003890349657097018,1.0200630061737397,7.374863915756867,"[0.87949461 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1493,0.9224011362516966,1.7118770495663518,0.027288238048734943,0.004511854170260491,0.0056059092199062625,1.0168334502078948,7.367357426634688,"[0.87949461 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
