steps,x,y,roll,distance_to_obj,lidar,,,
0,1.00421608872019,0.99954684758677,0.027134726084967,1.33494134657077E-07,-0.01068056768482,3.0885849358148E-06,8.00045426331298,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90455111 0.85      ]"
1,1.00691671522232,0.999475366439869,0.027154356905162,0.004282024033957,-0.017648845806605,0.009246547332459,8.00052762342284,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90455195 0.84999984]"
2,1.00977485131311,0.999561384549981,0.027342267679167,0.001561235662489,-0.025166945479162,0.02849348628245,8.00044458685278,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90730009 0.8497142 ]"
3,1.01225438862964,0.999595049177555,0.027749615783879,0.004758918560507,-0.030544809371666,0.05664391033583,8.00041433596942,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.91423869 0.85019416]"
4,1.01450802194609,0.999804645750148,0.027197736953327,0.005795659616537,-0.026329812921797,0.086584825414636,8.0002085090866,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.92467905 0.85098877]"
5,1.01678584056078,1.00012666454298,0.026974719555327,0.001986224825022,-0.02221389550007,0.122342761728097,7.99989094599417,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.93724538 0.85290646]"
6,1.01860584186255,1.00019095096158,0.027051731218757,0.005545803989412,-0.015670081880493,0.163318290742851,7.99983068561007,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.95421387 0.85654909]"
7,1.02032836857344,1.00048216407338,0.027238155650506,0.003012552931844,-0.008814738427314,0.209001525536944,7.99954366510221,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.97521846 0.86144727]"
8,1.0218446609177,1.00072279213589,0.02676109183005,0.001236605917881,-0.001253705052868,0.257630126746056,7.99930703482901,"[1.        1.        1.        1.        1.        1.        1.
 1.        1.        0.8692857]"
9,1.02283488968482,1.00097238995093,0.02729252677126,-3.10019739826706E-05,0.008183419458816,0.312511071316368,7.99906020345604,"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.87974255]"
10,1.02376257525274,1.00098996324375,0.027169442512461,-0.000801479305534,0.006909574083264,0.367852622190013,7.99904533229497,"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.89441895]"
11,1.02427683271303,1.00124252811896,0.027137157188558,0.004668790746151,0.006195625020381,0.430750980175968,7.99879431280611,"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.91208783]"
12,1.02391710142486,1.00111948442362,0.027329820419985,0.00348778316439,0.007457695355982,0.494308866011751,7.99891627223389,"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.93650113]"
13,1.02336597838809,1.00081794314581,0.026824418866286,0.001996636169924,0.003312729233592,0.55890959620051,7.99921618332972,"[1.         1.         1.         1.         1.         1.
 1.         1.         1.         0.96654675]"
14,1.02263146204635,1.00046086435375,0.027358944878368,0.000742840328089,0.000131559817905,0.623942362169662,7.99957114886856,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
15,1.02192432786236,1.00006454430116,0.027203874758664,-0.000697377971306,-0.00288616570185,0.689586814507367,7.99996549814433,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
16,1.022238466761,1.00047546223842,0.02719419823001,0.003936092577017,-0.009078773032281,0.754205613371102,7.99955544887674,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
17,1.02170907392258,1.0000854349931,0.027368426078023,0.001738711321296,-0.011179906771771,0.818842831925158,7.9999440205104,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
18,1.02112904190487,0.99959890339143,0.026872997802593,-0.000473502232745,-0.012833058230424,0.884215411857275,8.00042899743679,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
19,1.02144092709004,1.00012198802528,0.027435603975333,-0.002582890578966,-0.018669725533455,0.949838310533039,7.9999067444459,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
20,1.02173436043212,1.00067732238022,0.027314890146249,-0.005058877189977,-0.024392222453381,1.01529809797469,7.99935220396662,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
21,1.02199960843829,1.0012652742774,0.027233307866544,-0.00087795947552,-0.029329983236638,1.08067185024292,7.99876497937351,[1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
22,1.02226940045816,1.00195371267566,0.027457053775883,-0.003958472107013,-0.030687061849201,1.14640186657634,7.99807729022291,"[0.986228 1.       1.       1.       1.       1.       1.       1.
 1.       1.      ]"
23,1.02250896092103,1.00270144309762,0.027701379216246,-0.000308291876737,-0.031362135725982,1.21219875349509,7.9973302333688,"[0.95514945 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
24,1.0226569052272,1.00360327289059,0.027299167703016,0.002991053472731,-0.028291114230965,1.27703335573759,7.99642882496183,"[0.93011969 1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
