steps,x,y,roll,distance_to_obj,lidar,,,
0,1.00421608872019,0.99954684758677,0.027134726084967,1.33494134657077E-07,-0.01068056768482,3.0885849358148E-06,8.00045426331298,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90455111 0.85      ]"
1,1.00807035728652,0.999546829734469,0.02666774578968,8.08267353743526E-08,-0.024044094296317,7.06458280634501E-06,8.00045724070059,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90455195 0.84999984]"
2,1.0129774340663,0.999546905490976,0.027271865139674,-3.0619684568017E-07,-0.028490623706965,0.000140226138161,8.00046361976817,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90455323 0.84999981]"
3,1.01847300013042,0.999548342146205,0.027222423367037,1.3140589458395E-07,-0.027964118219727,0.000341686207336,8.00047298485467,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90459674 0.84999951]"
4,1.02455849808957,0.999552170274536,0.026493319142642,1.78129455276515E-06,-0.022261948801284,0.000608728349216,8.00048552251595,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90466396 0.85000036]"
5,1.03250869612706,0.999557570118229,0.026777501428662,2.82371893411071E-06,-0.022308590370225,0.000877650800434,8.00050847691423,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90475534 0.8500036 ]"
6,1.04098533716001,0.999564956526376,0.026390830690763,4.34527608384384E-06,-0.023380217332797,0.000863098067393,8.00054002444228,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90484901 0.85000839]"
7,1.04945472077582,0.99957236931837,0.02700994585738,1.72557548504592E-06,-0.02470230332581,0.000870352981136,8.00058048163889,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90485196 0.85001567]"
8,1.05798984270151,0.999579830794962,0.026946505803459,1.47482720318701E-06,-0.024212394793574,0.000867492012325,8.00063033177257,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.9048623  0.85002315]"
9,1.06663119069639,0.999587367138519,0.026203537963164,5.77815093707881E-07,-0.018538957391851,0.000864468384679,8.00069009596192,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90486935 0.85003065]"
10,1.07531459131566,0.999594957623867,0.026473354344835,-1.41682171854626E-06,-0.012725385231996,0.000860647090916,8.00075953455311,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90487676 0.85003852]"
11,1.08400102711902,0.999602566479452,0.026002351635639,-4.20464024708447E-06,-0.006237067049681,0.000868705595361,8.00083841024422,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90488402 0.8500465 ]"
12,1.09269144280021,0.999610164199396,0.026508261670137,-4.75815965390706E-06,0.000159638457487,0.000861176970054,8.0009267730901,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90489528 0.85005456]"
13,1.1011539259248,0.999617555376129,0.026278613964577,-7.16623819460926E-06,-0.001806940565264,0.000864261836402,8.00102189579405,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90490125 0.8500625 ]"
14,1.10958174059041,0.999624936206794,0.027041569612257,-8.615615679648E-06,-0.004178318662645,0.000850953907038,8.00112550327984,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90491018 0.85006993]"
15,1.11804226752025,0.999632297609476,0.027130387420041,-1.33742230610148E-05,-0.006430480809079,0.000849545444206,8.00123848853256,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90491363 0.85007729]"
16,1.12650490535682,0.999639673386473,0.026578934892433,-1.81720029049343E-05,-0.007914597370433,0.000859104236364,8.00136043724635,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90492116 0.85008481]"
17,1.134974461977,0.999647042952922,0.027051695670945,-2.01550852942455E-05,-0.009505810175955,0.000850902355709,8.00149145739205,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90493236 0.85009237]"
18,1.1434614481367,0.999654406828479,0.026855053681756,-2.41421111316943E-05,-0.010683450481764,0.000854483611354,8.00163175841531,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90493754 0.85009978]"
19,1.15190441566797,0.999661762113054,0.027640773161763,-2.68675745149159E-05,-0.012330602932885,0.000840607684599,8.00178023142947,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90494673 0.85010731]"
20,1.16038179589405,0.99966908727336,0.027744054086007,-3.30010469095773E-05,-0.013914084105726,0.00083835118472,8.00193832977883,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90495008 0.85011476]"
21,1.16886475859253,0.999675622821911,0.027187594576837,-1.09787001785096E-05,-0.014794348247302,0.000846403981677,8.00210631313809,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90495742 0.85012235]"
22,1.17734541707207,0.999683002757656,0.027665207394002,-1.69065881540928E-05,-0.015828995210732,0.000836751999092,8.002282390251,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90496567 0.85012762]"
23,1.18584897901332,0.999690371839226,0.027469484628731,-2.49632627919152E-05,-0.016507425600701,0.000839393957943,8.0024679936531,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90497066 0.85013529]"
24,1.19430078182288,0.999697718118114,0.028250979847909,-3.15519333179811E-05,-0.017692559623848,0.000824079961763,8.00266139451754,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.9049798  0.85014307]"
25,1.20278927049071,0.999704195878458,0.027927449377214,-1.19460419492597E-05,-0.018894053986763,0.000820669828567,8.00286551440613,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90498293 0.85015075]"
26,1.21128604377386,0.999711341811211,0.027235334788905,-1.63787283952551E-05,-0.019324495691557,0.000829760766592,8.00307818321412,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90498749 0.8501561 ]"
27,1.21977658130734,0.999718699866282,0.027744254156511,-2.62052631345631E-05,-0.019952943171453,0.00081889528322,8.00329948377295,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90499831 0.85016345]"
28,1.22828984450206,0.999726031155489,0.027573407735589,-3.82394432186279E-05,-0.020250900567488,0.00082119179541,8.00353046034523,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90500313 0.85017134]"
29,1.23674783779685,0.999733338976201,0.028374768222173,-4.84263372430248E-05,-0.021082972258899,0.000804918568041,8.00376887386126,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90501238 0.85017932]"
30,1.24524494059836,0.99973931605528,0.027956698609874,-1.6448710141121E-05,-0.021964946795168,0.000800741652463,8.00401874635241,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90501539 0.85018719]"
31,1.25375312706635,0.999746341195471,0.027269096610944,-2.24142970422841E-05,-0.022068774527633,0.000809994047889,8.00427693515855,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90501845 0.85019137]"
32,1.26225081817635,0.999753665297536,0.027795176379909,-3.67669750514666E-05,-0.022386826089403,0.000798559959401,8.00454351650076,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90502931 0.8501987 ]"
33,1.27077325286649,0.999760947919719,0.027638083380707,-5.319675945733E-05,-0.022395501468853,0.000800411957032,8.0048199882882,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90503419 0.85020682]"
34,1.27923873601501,0.999768207608733,0.028450519231914,-6.73767624201892E-05,-0.022954141707566,0.000783323813193,8.00510355983477,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90504351 0.85021501]"
35,1.28774212184555,0.999773616345466,0.027968666770009,-2.14136494015705E-05,-0.023572738575867,0.000778622465078,8.00539928538273,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90504645 0.85022306]"
36,1.29625865234033,0.999780500782649,0.027284347403976,-2.89608712098392E-05,-0.023406062154057,0.000788134040848,8.00570304375225,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90504794 0.85022592]"
37,1.30476223137288,0.999787780948798,0.027816271947376,-4.818390782714E-05,-0.023456357161407,0.000776376728068,8.00601496173518,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90505883 0.8502332 ]"
38,1.31329158266458,0.999793813159996,0.027651433203201,-2.64649858837165E-05,-0.023208311078284,0.000776628867362,8.00633815471977,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90506386 0.85024157]"
39,1.32181312241842,0.99980113526881,0.026846200957293,-4.96395534666807E-05,-0.021980421044519,0.000791440264089,8.00666881799209,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.9050691  0.85024641]"
40,1.33037326433857,0.999808423896845,0.027078402930744,-6.72165093680866E-05,-0.020601611879332,0.000786463505715,8.00701016285989,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90508317 0.85025504]"
41,1.33893908263614,0.999815668290782,0.026621966391752,-8.51188921368232E-05,-0.018564419296785,0.000795288494044,8.007360928737,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.9050904  0.85026337]"
42,1.34749988676801,0.999822922692806,0.027162655580011,-9.90728649955431E-05,-0.016697020611462,0.000784920235028,8.00772061448046,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90510216 0.85027167]"
43,1.35608189043529,0.999830098605633,0.026994880765631,-0.00011485869328,-0.014474520837551,0.000787927015203,8.00809045677385,"[1.        1.        1.        1.        1.        1.        1.
 1.        0.9051074 0.8502798]"
44,1.36461715446408,0.999837311427076,0.027791425524097,-0.000128016165611,-0.012736901125298,0.000771838021765,8.00846731359777,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90511707 0.85028794]"
45,1.37318911160127,0.999842664851862,0.027858688307302,-8.1774856016479E-05,-0.010942270646267,0.000768324217799,8.00885681605947,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90512033 0.85029598]"
46,1.38176349676482,0.999847941756291,0.027123751654844,-3.42657824933384E-05,-0.008461008695427,0.000777421122683,8.00925566594569,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90512224 0.85029886]"
47,1.39034374872318,0.999855272223308,0.02753769307764,-5.65552812191393E-05,-0.006064577152455,0.000767856645438,8.0096619096901,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90512817 0.8503016 ]"
48,1.39894125513939,0.999862543529295,0.02724424289326,-7.98987490517239E-05,-0.003231001265792,0.000772508533804,8.01007824228189,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.90513426 0.85031028]"
