steps,x,y,roll,distance_to_obj,lidar
0,1.0031167268753052,1.000051498413086,-0.03285737708210945,8.06182065592373,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9181046485900879, 0.8513437509536743]"
1,1.0085737705230713,1.0002822875976562,-0.05152587220072746,8.060918647810473,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9360529184341431, 0.8512912392616272]"
2,1.015969157218933,1.0006895065307617,-0.058426834642887115,8.059608245471455,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9333557486534119, 0.8513703346252441]"
3,1.023150086402893,1.001138687133789,-0.06660868972539902,8.058288779645617,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9308348298072815, 0.8546014428138733]"
4,1.0302443504333496,1.001643180847168,-0.07529177516698837,8.056931042670966,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9494690895080566, 0.8544955253601074]"
5,1.0383678674697876,1.0022659301757812,-0.07771053165197372,8.055339012725764,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9464665651321411, 0.8544918894767761]"
6,1.0463920831680298,1.0029029846191406,-0.08072175830602646,8.053752462824894,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.943580150604248, 0.8591732978820801]"
7,1.054391622543335,1.0035629272460938,-0.08387012034654617,8.052153815099988,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9407849907875061, 0.8589012026786804]"
8,1.0622680187225342,1.0042400360107422,-0.08775220811367035,8.050560146377645,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9381166100502014, 0.8587336540222168]"
9,1.0700055360794067,1.004939079284668,-0.09246021509170532,8.048968184113566,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9355839490890503, 0.8586737513542175]"
10,1.0775907039642334,1.0056638717651367,-0.09807175397872925,8.047375288913422,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9542489051818848, 0.8643757104873657]"
11,1.0859005451202393,1.0064868927001953,-0.09926111996173859,8.045609337395476,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9513405561447144, 0.8640539050102234]"
12,1.0941591262817383,1.0073156356811523,-0.10075543820858002,8.04385175373873,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9485238790512085, 0.8638246655464172]"
13,1.1023566722869873,1.0081520080566406,-0.10261283069849014,8.042101582926989,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9458042979240417, 0.8636896014213562]"
14,1.1104826927185059,1.008997917175293,-0.10489445179700851,8.04035791042054,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9431870579719543, 0.8636500835418701]"
15,1.1185266971588135,1.0098562240600586,-0.1076618954539299,8.038618833096487,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.940678060054779, 0.8698497414588928]"
16,1.126584529876709,1.0107383728027344,-0.11033067107200623,8.036862318794405,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9592454433441162, 0.869541585445404]"
17,1.13496732711792,1.0116701126098633,-0.11101217567920685,8.035029303924413,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9564141631126404, 0.8693150281906128]"
18,1.143322229385376,1.0126047134399414,-0.11185934394598007,8.033204856495761,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9536636471748352, 0.86917644739151]"
19,1.1516437530517578,1.0135440826416016,-0.1129039004445076,8.031387578846203,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9509977698326111, 0.8691277503967285]"
20,1.159926176071167,1.0144882202148438,-0.11418014764785767,8.02957797239294,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9484187364578247, 0.8691684603691101]"
21,1.1681632995605469,1.0154390335083008,-0.1157243400812149,8.02777466822661,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.945930540561676, 0.8754234910011292]"
22,1.1764090061187744,1.016404151916504,-0.11720708757638931,8.025964414993272,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9644097685813904, 0.8751751780509949]"
23,1.1848342418670654,1.0173978805541992,-0.11759049445390701,8.024115640406302,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9616352319717407, 0.8750101923942566]"
24,1.1932446956634521,1.0183935165405273,-0.11806163936853409,8.022275000140388,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9811897277832031, 0.8749312162399292]"
25,1.2017120122909546,1.0193986892700195,-0.11818409711122513,8.020427731246361,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9781700968742371, 0.8749372959136963]"
26,1.210174798965454,1.0204038619995117,-0.11833330243825912,8.018589550150423,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9752177596092224, 0.8815637230873108]"
27,1.2186379432678223,1.0214109420776367,-0.11847994476556778,8.016758074115696,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9723327159881592, 0.8812568783760071]"
28,1.2270954847335815,1.0224180221557617,-0.11865953356027603,8.014935782833472,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.992347002029419, 0.881033182144165]"
29,1.2355738878250122,1.0234289169311523,-0.11871130764484406,8.013116342860942,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9892271161079407, 0.8808927536010742]"
30,1.2440505027770996,1.024439811706543,-0.11877359449863434,8.011305758703953,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9861721992492676, 0.8808353543281555]"
31,1.252524971961975,1.02545166015625,-0.11884848028421402,8.009503114553683,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9831836819648743, 0.8808618783950806]"
32,1.26099693775177,1.026463508605957,-0.1189383715391159,8.007709391930048,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9802615642547607, 0.8874180316925049]"
33,1.2694690227508545,1.0274763107299805,-0.11902683973312378,8.005923399876634,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9774059057235718, 0.8871322870254517]"
34,1.2779380083084106,1.028489112854004,-0.11913362145423889,8.004146384451797,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9972894787788391, 0.886928915977478]"
35,1.2864187955856323,1.0295047760009766,-0.11916735023260117,8.002374163402052,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9942016005516052, 0.8868089318275452]"
36,1.2948986291885376,1.0305204391479492,-0.11920727789402008,8.000610752558757,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9911781549453735, 0.8867712020874023]"
37,1.3033771514892578,1.0315361022949219,-0.11925452947616577,7.9988561858616025,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9882198572158813, 0.8868159651756287]"
38,1.3118542432785034,1.0325517654418945,-0.1193103939294815,7.997110475218963,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9853273630142212, 0.8932986855506897]"
39,1.3203314542770386,1.0335683822631836,-0.11936545372009277,7.99537253992095,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9825013279914856, 0.8930328488349915]"
40,1.3288068771362305,1.0345849990844727,-0.11943090707063675,7.9936434962406056,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8928488492965698]"
41,1.337288737297058,1.0356025695800781,-0.11945624649524689,7.991921711790774,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9991968274116516, 0.8927465677261353]"
42,1.3457704782485962,1.03662109375,-0.11948268115520477,7.990207748966138,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9962038397789001, 0.8927269577980042]"
43,1.3542513847351074,1.0376396179199219,-0.11951349675655365,7.988502621157167,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9932756423950195, 0.8927891850471497]"
44,1.3627314567565918,1.0386581420898438,-0.11954938620328903,7.986806331364241,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9904128909111023, 0.8991977572441101]"
45,1.3712116479873657,1.0396766662597656,-0.1195848137140274,7.985118807464044,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9876156449317932, 0.8989503383636475]"
46,1.3796907663345337,1.040696144104004,-0.11962629109621048,7.983439197228943,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8987851142883301]"
47,1.38817298412323,1.0417156219482422,-0.1196482852101326,7.981768133646788,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8987005949020386]"
48,1.3966552019119263,1.0427350997924805,-0.1196703240275383,7.980105866306194,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8986972570419312]"
49,1.4051374197006226,1.0437555313110352,-0.119692362844944,7.9784514496852195,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9983498454093933, 0.8987761735916138]"
