mean_squared_error
18.840909660005682
18.84250877260513
18.840909660005682
18.885175837609992
18.840909660005682
11.263110023613338
11.262620465249901
11.262620465249901
11.262620465249901
11.257157779308828
31.52459299806353
31.522115390113957
31.522115390113957
31.665218164527822
21.677455685264636
21.680077180633724
21.677455685264636
21.68611120156857
21.646534816492547
12.958114659978259
12.960026212065321
12.96005822818809
12.960871935673778
12.958114659978259
33.15908662042108
38.11951927838295
38.62876140385555
38.55201195573964
38.4701885803663
6.682960175133042
6.682960175133042
6.682960175133042
6.682960175133042
6.682960175133042
13.510579819879696
5.4501282381695795
13.469939078045904
5.442867870717348
13.469939078045904
14.276137820645015
14.28386701606857
14.280995949044236
13.912843398124759
13.912843398124759
14.072290805644883
13.309427956416377
14.062252471061711
14.062252471061711
13.31773314012503
